,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,State Holiday,Datetime
2122,57 F,55 F,94 %,E,6 mph,0 mph,29.9 in,0,2017-02-13 18:00:00
2123,57 F,55 F,94 %,E,5 mph,0 mph,29.9 in,0,2017-02-13 18:00:00
2124,57 F,55 F,94 %,E,3 mph,0 mph,29.9 in,0,2017-02-13 18:00:00
2125,57 F,55 F,94 %,E,3 mph,0 mph,29.9 in,0,2017-02-13 19:00:00
2126,55 F,55 F,100 %,E,6 mph,0 mph,29.9 in,0,2017-02-13 19:00:00
2127,57 F,54 F,88 %,ESE,9 mph,0 mph,29.9 in,0,2017-02-13 20:00:00
2128,57 F,54 F,88 %,SE,8 mph,0 mph,29.9 in,0,2017-02-13 20:00:00
2129,57 F,54 F,88 %,ESE,8 mph,0 mph,29.9 in,0,2017-02-13 21:00:00
2130,57 F,54 F,88 %,ESE,10 mph,0 mph,29.9 in,0,2017-02-13 21:00:00
2131,57 F,54 F,88 %,ESE,9 mph,0 mph,29.9 in,0,2017-02-13 22:00:00
2132,57 F,54 F,88 %,ESE,9 mph,0 mph,29.9 in,0,2017-02-13 22:00:00
2133,57 F,54 F,88 %,ESE,10 mph,0 mph,29.9 in,0,2017-02-13 23:00:00
2134,57 F,54 F,88 %,ESE,12 mph,0 mph,29.9 in,0,2017-02-13 23:00:00
2135,57 F,55 F,94 %,SE,12 mph,0 mph,29.9 in,0,2017-02-14 00:00:00
2136,57 F,55 F,94 %,SE,10 mph,0 mph,29.9 in,0,2017-02-14 00:00:00
2137,57 F,55 F,94 %,S,10 mph,0 mph,29.9 in,0,2017-02-14 01:00:00
2138,55 F,54 F,94 %,S,5 mph,0 mph,29.9 in,0,2017-02-14 01:30:00
2139,55 F,54 F,94 %,VAR,2 mph,0 mph,29.9 in,0,2017-02-14 02:00:00
2140,55 F,54 F,94 %,SSE,3 mph,0 mph,30.0 in,0,2017-02-14 02:30:00
2141,54 F,52 F,94 %,SW,6 mph,0 mph,30.0 in,0,2017-02-14 03:00:00
2142,54 F,52 F,94 %,W,6 mph,0 mph,30.0 in,0,2017-02-14 03:30:00
2143,52 F,50 F,94 %,WSW,10 mph,0 mph,30.0 in,0,2017-02-14 04:00:00
2144,52 F,50 F,94 %,W,8 mph,0 mph,30.0 in,0,2017-02-14 04:30:00
2145,52 F,48 F,88 %,W,6 mph,0 mph,30.0 in,0,2017-02-14 05:00:00
2146,52 F,48 F,88 %,W,5 mph,0 mph,30.0 in,0,2017-02-14 05:30:00
2147,52 F,48 F,88 %,WSW,5 mph,0 mph,30.0 in,0,2017-02-14 06:00:00
2148,52 F,48 F,88 %,NW,2 mph,0 mph,30.1 in,0,2017-02-14 06:30:00
2149,52 F,48 F,88 %,NNW,5 mph,0 mph,30.1 in,0,2017-02-14 07:00:00
2150,52 F,48 F,88 %,WNW,3 mph,0 mph,30.1 in,0,2017-02-14 07:30:00
2151,50 F,48 F,94 %,NW,6 mph,0 mph,30.1 in,0,2017-02-14 08:00:00
2152,50 F,48 F,94 %,CALM,0 mph,0 mph,30.1 in,0,2017-02-14 08:30:00
2153,52 F,50 F,94 %,WNW,5 mph,0 mph,30.1 in,0,2017-02-14 09:00:00
2154,54 F,50 F,88 %,NW,6 mph,0 mph,30.2 in,0,2017-02-14 09:30:00
2155,55 F,50 F,82 %,N,5 mph,0 mph,30.2 in,0,2017-02-14 10:00:00
2156,57 F,50 F,77 %,NNW,8 mph,20 mph,30.2 in,0,2017-02-14 10:30:00
2157,59 F,50 F,72 %,NNW,7 mph,0 mph,30.2 in,0,2017-02-14 11:00:00
2158,59 F,48 F,67 %,NNW,3 mph,0 mph,30.2 in,0,2017-02-14 11:30:00
2159,61 F,50 F,68 %,ENE,5 mph,0 mph,30.2 in,0,2017-02-14 12:00:00
2160,61 F,48 F,63 %,ESE,7 mph,0 mph,30.2 in,0,2017-02-14 12:00:00
2161,61 F,50 F,68 %,E,7 mph,0 mph,30.2 in,0,2017-02-14 13:00:00
2162,61 F,50 F,68 %,E,8 mph,0 mph,30.2 in,0,2017-02-14 13:00:00
2163,61 F,50 F,68 %,E,9 mph,0 mph,30.2 in,0,2017-02-14 14:00:00
2164,59 F,52 F,77 %,ESE,10 mph,0 mph,30.2 in,0,2017-02-14 14:00:00
2165,59 F,50 F,72 %,E,10 mph,0 mph,30.2 in,0,2017-02-14 15:00:00
2166,59 F,52 F,77 %,E,10 mph,0 mph,30.3 in,0,2017-02-14 15:00:00
2167,59 F,52 F,77 %,E,10 mph,0 mph,30.3 in,0,2017-02-14 16:00:00
2168,59 F,54 F,82 %,E,8 mph,0 mph,30.3 in,0,2017-02-14 16:00:00
2169,59 F,52 F,77 %,E,9 mph,0 mph,30.3 in,0,2017-02-14 17:00:00
2170,59 F,54 F,82 %,E,8 mph,0 mph,30.3 in,0,2017-02-14 17:00:00
2171,57 F,54 F,88 %,E,6 mph,0 mph,30.3 in,0,2017-02-14 18:00:00
2172,57 F,54 F,88 %,ENE,7 mph,0 mph,30.3 in,0,2017-02-14 18:00:00
2173,55 F,54 F,94 %,ENE,7 mph,0 mph,30.3 in,0,2017-02-14 19:00:00
2174,55 F,54 F,94 %,ENE,9 mph,0 mph,30.3 in,0,2017-02-14 19:00:00
2175,55 F,54 F,94 %,NE,10 mph,0 mph,30.3 in,0,2017-02-14 20:00:00
2176,57 F,54 F,88 %,ENE,10 mph,0 mph,30.3 in,0,2017-02-14 20:00:00
2177,57 F,54 F,88 %,ENE,12 mph,0 mph,30.3 in,0,2017-02-14 21:00:00
2178,57 F,54 F,88 %,ENE,10 mph,0 mph,30.3 in,0,2017-02-14 21:00:00
2179,57 F,54 F,88 %,ENE,10 mph,0 mph,30.3 in,0,2017-02-14 22:00:00
2180,55 F,52 F,88 %,NE,12 mph,0 mph,30.4 in,0,2017-02-14 22:00:00
2181,55 F,52 F,88 %,NE,12 mph,0 mph,30.4 in,0,2017-02-14 23:00:00
2182,55 F,52 F,88 %,NE,13 mph,0 mph,30.4 in,0,2017-02-14 23:00:00
2183,55 F,52 F,88 %,ENE,10 mph,0 mph,30.4 in,0,2017-02-15 00:00:00
2184,55 F,50 F,82 %,ENE,12 mph,0 mph,30.4 in,0,2017-02-15 00:00:00
2185,55 F,50 F,82 %,NE,13 mph,0 mph,30.4 in,0,2017-02-15 01:00:00
2186,55 F,50 F,82 %,ENE,13 mph,0 mph,30.4 in,0,2017-02-15 01:30:00
2187,55 F,50 F,82 %,NE,13 mph,0 mph,30.4 in,0,2017-02-15 02:00:00
2188,55 F,50 F,82 %,NE,7 mph,0 mph,30.4 in,0,2017-02-15 02:30:00
2189,55 F,50 F,82 %,N,6 mph,0 mph,30.4 in,0,2017-02-15 03:00:00
2190,55 F,50 F,82 %,NNE,5 mph,0 mph,30.4 in,0,2017-02-15 03:30:00
2191,54 F,50 F,88 %,NNE,5 mph,0 mph,30.4 in,0,2017-02-15 04:00:00
2192,55 F,50 F,82 %,N,3 mph,0 mph,30.4 in,0,2017-02-15 04:30:00
2193,55 F,50 F,82 %,NE,6 mph,0 mph,30.4 in,0,2017-02-15 05:00:00
2194,54 F,50 F,88 %,NNW,7 mph,0 mph,30.4 in,0,2017-02-15 05:30:00
2195,54 F,50 F,88 %,NNW,5 mph,0 mph,30.4 in,0,2017-02-15 06:00:00
2196,52 F,48 F,88 %,NW,7 mph,0 mph,30.4 in,0,2017-02-15 06:30:00
2197,52 F,48 F,88 %,NW,8 mph,0 mph,30.4 in,0,2017-02-15 07:00:00
2198,52 F,48 F,88 %,NW,7 mph,0 mph,30.4 in,0,2017-02-15 07:30:00
2199,52 F,48 F,88 %,NNW,8 mph,0 mph,30.4 in,0,2017-02-15 08:00:00
2200,50 F,46 F,87 %,NW,8 mph,0 mph,30.4 in,0,2017-02-15 08:30:00
2201,52 F,48 F,88 %,NNW,6 mph,0 mph,30.4 in,0,2017-02-15 09:00:00
2202,54 F,48 F,82 %,NNW,8 mph,20 mph,30.4 in,0,2017-02-15 09:30:00
2203,55 F,48 F,77 %,NW,9 mph,0 mph,30.4 in,0,2017-02-15 10:00:00
2204,57 F,48 F,72 %,NW,5 mph,0 mph,30.4 in,0,2017-02-15 10:30:00
2205,59 F,50 F,72 %,VAR,7 mph,0 mph,30.4 in,0,2017-02-15 11:00:00
2206,61 F,52 F,72 %,ENE,12 mph,0 mph,30.4 in,0,2017-02-15 11:30:00
2207,61 F,52 F,72 %,ENE,12 mph,0 mph,30.4 in,0,2017-02-15 12:00:00
2208,61 F,52 F,72 %,ENE,12 mph,0 mph,30.4 in,0,2017-02-15 12:00:00
2209,61 F,52 F,72 %,ENE,14 mph,0 mph,30.4 in,0,2017-02-15 13:00:00
2210,61 F,54 F,77 %,ENE,14 mph,0 mph,30.4 in,0,2017-02-15 13:00:00
2211,61 F,54 F,77 %,E,14 mph,0 mph,30.4 in,0,2017-02-15 14:00:00
2212,61 F,52 F,72 %,E,12 mph,0 mph,30.4 in,0,2017-02-15 14:00:00
2213,61 F,52 F,72 %,E,12 mph,0 mph,30.4 in,0,2017-02-15 15:00:00
2214,61 F,54 F,77 %,E,12 mph,0 mph,30.4 in,0,2017-02-15 15:00:00
2215,61 F,54 F,77 %,E,14 mph,0 mph,30.4 in,0,2017-02-15 16:00:00
2216,59 F,54 F,82 %,ENE,13 mph,0 mph,30.4 in,0,2017-02-15 16:00:00
2217,59 F,54 F,82 %,ENE,13 mph,0 mph,30.4 in,0,2017-02-15 17:00:00
2218,57 F,54 F,88 %,E,13 mph,0 mph,30.4 in,0,2017-02-15 17:00:00
2219,57 F,54 F,88 %,E,12 mph,0 mph,30.4 in,0,2017-02-15 18:00:00
2220,55 F,54 F,94 %,E,9 mph,0 mph,30.4 in,0,2017-02-15 18:00:00
2221,55 F,54 F,94 %,ENE,6 mph,0 mph,30.4 in,0,2017-02-15 19:00:00
2222,55 F,54 F,94 %,ENE,3 mph,0 mph,30.5 in,0,2017-02-15 20:00:00
2223,55 F,54 F,94 %,ENE,8 mph,0 mph,30.5 in,0,2017-02-15 20:00:00
2224,55 F,54 F,94 %,ENE,9 mph,0 mph,30.5 in,0,2017-02-15 21:00:00
2225,55 F,54 F,94 %,ENE,9 mph,0 mph,30.5 in,0,2017-02-15 21:00:00
2226,55 F,54 F,94 %,ENE,7 mph,0 mph,30.5 in,0,2017-02-15 22:00:00
2227,55 F,54 F,94 %,ENE,8 mph,0 mph,30.5 in,0,2017-02-15 22:00:00
2228,55 F,54 F,94 %,ENE,7 mph,0 mph,30.5 in,0,2017-02-15 23:00:00
2229,55 F,54 F,94 %,NE,5 mph,0 mph,30.5 in,0,2017-02-15 23:00:00
2230,55 F,54 F,94 %,NE,6 mph,0 mph,30.5 in,0,2017-02-16 00:00:00
2231,55 F,52 F,88 %,NE,7 mph,0 mph,30.5 in,0,2017-02-16 00:00:00
2232,55 F,54 F,94 %,NE,6 mph,0 mph,30.5 in,0,2017-02-16 01:00:00
2233,55 F,52 F,88 %,ENE,7 mph,0 mph,30.5 in,0,2017-02-16 01:30:00
2234,55 F,52 F,88 %,NE,7 mph,0 mph,30.5 in,0,2017-02-16 02:00:00
2235,55 F,52 F,88 %,NE,6 mph,0 mph,30.5 in,0,2017-02-16 02:30:00
2236,55 F,52 F,88 %,ENE,7 mph,0 mph,30.5 in,0,2017-02-16 03:00:00
2237,55 F,52 F,88 %,ENE,8 mph,0 mph,30.5 in,0,2017-02-16 03:30:00
2238,55 F,52 F,88 %,E,3 mph,0 mph,30.5 in,0,2017-02-16 04:00:00
2239,55 F,52 F,88 %,CALM,0 mph,0 mph,30.5 in,0,2017-02-16 04:30:00
2240,54 F,52 F,94 %,NNE,2 mph,0 mph,30.5 in,0,2017-02-16 05:00:00
2241,54 F,50 F,88 %,N,2 mph,0 mph,30.5 in,0,2017-02-16 05:30:00
2242,54 F,50 F,88 %,NNW,2 mph,0 mph,30.5 in,0,2017-02-16 06:00:00
2243,52 F,50 F,94 %,NNW,2 mph,0 mph,30.5 in,0,2017-02-16 06:30:00
2244,52 F,50 F,94 %,NW,3 mph,0 mph,30.5 in,0,2017-02-16 07:00:00
2245,52 F,50 F,94 %,NNW,3 mph,0 mph,30.5 in,0,2017-02-16 07:30:00
2246,52 F,50 F,94 %,VAR,1 mph,0 mph,30.5 in,0,2017-02-16 08:00:00
2247,52 F,50 F,94 %,NW,5 mph,0 mph,30.5 in,0,2017-02-16 08:30:00
2248,52 F,50 F,94 %,NNW,5 mph,0 mph,30.5 in,0,2017-02-16 09:00:00
2249,54 F,50 F,88 %,NW,6 mph,0 mph,30.5 in,0,2017-02-16 09:30:00
2250,55 F,50 F,82 %,NNW,5 mph,0 mph,30.5 in,0,2017-02-16 10:00:00
2251,57 F,52 F,82 %,NNW,1 mph,0 mph,30.5 in,0,2017-02-16 10:30:00
2252,57 F,52 F,82 %,CALM,0 mph,0 mph,30.5 in,0,2017-02-16 11:00:00
2253,57 F,52 F,82 %,ESE,6 mph,0 mph,30.5 in,0,2017-02-16 11:30:00
2254,57 F,52 F,82 %,ESE,6 mph,0 mph,30.5 in,0,2017-02-16 12:00:00
2255,59 F,52 F,77 %,ESE,6 mph,0 mph,30.5 in,0,2017-02-16 12:00:00
2256,59 F,52 F,77 %,SSE,7 mph,0 mph,30.5 in,0,2017-02-16 13:00:00
2257,59 F,52 F,77 %,SE,7 mph,0 mph,30.4 in,0,2017-02-16 13:00:00
2258,57 F,52 F,82 %,SE,7 mph,0 mph,30.4 in,0,2017-02-16 14:00:00
2259,57 F,52 F,82 %,SE,7 mph,0 mph,30.4 in,0,2017-02-16 14:00:00
2260,57 F,52 F,82 %,S,7 mph,0 mph,30.4 in,0,2017-02-16 15:00:00
2261,59 F,52 F,77 %,S,7 mph,0 mph,30.4 in,0,2017-02-16 15:00:00
2262,57 F,54 F,88 %,S,8 mph,0 mph,30.4 in,0,2017-02-16 16:00:00
2263,57 F,54 F,88 %,S,8 mph,0 mph,30.4 in,0,2017-02-16 16:00:00
2264,57 F,54 F,88 %,S,8 mph,0 mph,30.4 in,0,2017-02-16 17:00:00
2265,57 F,52 F,82 %,S,7 mph,0 mph,30.4 in,0,2017-02-16 17:00:00
2266,55 F,52 F,88 %,SSW,6 mph,0 mph,30.4 in,0,2017-02-16 18:00:00
2267,55 F,52 F,88 %,SW,6 mph,0 mph,30.4 in,0,2017-02-16 18:00:00
2268,55 F,52 F,88 %,SW,5 mph,0 mph,30.4 in,0,2017-02-16 19:00:00
2269,55 F,52 F,88 %,SW,5 mph,0 mph,30.4 in,0,2017-02-16 19:00:00
2270,55 F,52 F,88 %,VAR,2 mph,0 mph,30.4 in,0,2017-02-16 20:00:00
2271,54 F,52 F,94 %,W,6 mph,0 mph,30.4 in,0,2017-02-16 20:00:00
2272,54 F,52 F,94 %,WSW,5 mph,0 mph,30.4 in,0,2017-02-16 21:00:00
2273,54 F,50 F,88 %,W,3 mph,0 mph,30.4 in,0,2017-02-16 21:00:00
2274,52 F,48 F,88 %,WNW,3 mph,0 mph,30.4 in,0,2017-02-16 22:00:00
2275,52 F,48 F,88 %,NW,5 mph,0 mph,30.4 in,0,2017-02-16 22:00:00
2276,50 F,48 F,94 %,NNW,6 mph,0 mph,30.4 in,0,2017-02-16 23:00:00
2277,50 F,46 F,87 %,VAR,2 mph,0 mph,30.4 in,0,2017-02-16 23:00:00
2278,50 F,46 F,87 %,NW,3 mph,0 mph,30.4 in,0,2017-02-17 00:00:00
2279,48 F,46 F,93 %,NW,5 mph,0 mph,30.4 in,0,2017-02-17 00:00:00
2280,48 F,46 F,93 %,NW,8 mph,0 mph,30.4 in,0,2017-02-17 01:00:00
2281,50 F,46 F,87 %,NW,9 mph,0 mph,30.4 in,0,2017-02-17 01:30:00
2282,50 F,48 F,94 %,NNW,9 mph,0 mph,30.4 in,0,2017-02-17 02:00:00
2283,50 F,46 F,87 %,NNW,9 mph,0 mph,30.4 in,0,2017-02-17 02:30:00
2284,50 F,46 F,87 %,NW,10 mph,0 mph,30.4 in,0,2017-02-17 03:00:00
2285,50 F,46 F,87 %,NNW,10 mph,0 mph,30.4 in,0,2017-02-17 03:30:00
2286,48 F,46 F,93 %,NNW,9 mph,0 mph,30.4 in,0,2017-02-17 04:00:00
2287,48 F,46 F,93 %,NW,8 mph,0 mph,30.4 in,0,2017-02-17 04:30:00
2288,48 F,46 F,93 %,NW,9 mph,0 mph,30.4 in,0,2017-02-17 05:00:00
2289,48 F,46 F,93 %,NW,9 mph,0 mph,30.4 in,0,2017-02-17 05:30:00
2290,48 F,46 F,93 %,NW,9 mph,0 mph,30.4 in,0,2017-02-17 06:00:00
2291,48 F,45 F,87 %,NW,10 mph,0 mph,30.3 in,0,2017-02-17 06:30:00
2292,48 F,45 F,87 %,NW,9 mph,0 mph,30.3 in,0,2017-02-17 07:00:00
2293,46 F,45 F,93 %,WNW,7 mph,0 mph,30.3 in,0,2017-02-17 07:30:00
2294,46 F,45 F,93 %,WNW,7 mph,0 mph,30.3 in,0,2017-02-17 08:00:00
2295,48 F,45 F,87 %,WNW,9 mph,0 mph,30.4 in,0,2017-02-17 08:30:00
2296,50 F,46 F,87 %,WNW,7 mph,0 mph,30.4 in,0,2017-02-17 09:00:00
2297,50 F,46 F,87 %,NW,6 mph,0 mph,30.4 in,0,2017-02-17 09:30:00
2298,52 F,48 F,88 %,NW,5 mph,0 mph,30.4 in,0,2017-02-17 10:00:00
2299,54 F,48 F,82 %,NW,2 mph,0 mph,30.4 in,0,2017-02-17 10:30:00
2300,54 F,48 F,82 %,SW,5 mph,0 mph,30.4 in,0,2017-02-17 11:00:00
2301,55 F,50 F,82 %,WSW,5 mph,0 mph,30.4 in,0,2017-02-17 11:30:00
2302,57 F,48 F,72 %,SW,6 mph,0 mph,30.4 in,0,2017-02-17 12:00:00
2303,55 F,50 F,82 %,SSW,12 mph,0 mph,30.3 in,0,2017-02-17 12:00:00
2304,55 F,50 F,82 %,SW,9 mph,0 mph,30.3 in,0,2017-02-17 13:00:00
2305,57 F,50 F,77 %,SW,12 mph,0 mph,30.3 in,0,2017-02-17 13:00:00
2306,57 F,50 F,77 %,SW,13 mph,0 mph,30.3 in,0,2017-02-17 14:00:00
2307,57 F,50 F,77 %,SW,13 mph,0 mph,30.3 in,0,2017-02-17 14:00:00
2308,57 F,50 F,77 %,SW,14 mph,0 mph,30.3 in,0,2017-02-17 15:00:00
2309,57 F,50 F,77 %,SW,15 mph,0 mph,30.3 in,0,2017-02-17 15:00:00
2310,57 F,50 F,77 %,SW,17 mph,0 mph,30.3 in,0,2017-02-17 16:00:00
2311,55 F,50 F,82 %,SW,16 mph,0 mph,30.3 in,0,2017-02-17 16:00:00
2312,55 F,50 F,82 %,SW,16 mph,0 mph,30.3 in,0,2017-02-17 17:00:00
2313,55 F,50 F,82 %,SW,16 mph,0 mph,30.3 in,0,2017-02-17 17:00:00
2314,55 F,50 F,82 %,SW,16 mph,0 mph,30.2 in,0,2017-02-17 18:00:00
2315,54 F,50 F,88 %,SW,15 mph,0 mph,30.2 in,0,2017-02-17 18:00:00
2316,54 F,50 F,88 %,SW,14 mph,0 mph,30.2 in,0,2017-02-17 19:00:00
2317,54 F,50 F,88 %,SW,12 mph,0 mph,30.3 in,0,2017-02-17 19:00:00
2318,54 F,50 F,88 %,SW,12 mph,0 mph,30.3 in,0,2017-02-17 20:00:00
2319,54 F,50 F,88 %,WSW,10 mph,0 mph,30.3 in,0,2017-02-17 20:00:00
2320,52 F,50 F,94 %,WSW,10 mph,0 mph,30.3 in,0,2017-02-17 21:00:00
2321,52 F,48 F,88 %,WSW,8 mph,0 mph,30.3 in,0,2017-02-17 21:00:00
2322,52 F,48 F,88 %,W,5 mph,0 mph,30.3 in,0,2017-02-17 22:00:00
2323,50 F,48 F,94 %,NW,2 mph,0 mph,30.3 in,0,2017-02-17 22:00:00
2324,50 F,46 F,87 %,VAR,2 mph,0 mph,30.3 in,0,2017-02-17 23:00:00
2325,50 F,46 F,87 %,WSW,3 mph,0 mph,30.3 in,0,2017-02-17 23:00:00
2326,52 F,48 F,88 %,W,5 mph,0 mph,30.3 in,0,2017-02-18 00:00:00
2327,50 F,46 F,87 %,WSW,6 mph,0 mph,30.2 in,0,2017-02-18 00:00:00
2328,50 F,46 F,87 %,WSW,7 mph,0 mph,30.2 in,0,2017-02-18 01:00:00
2329,50 F,46 F,87 %,W,7 mph,0 mph,30.2 in,0,2017-02-18 01:30:00
2330,50 F,46 F,87 %,WNW,6 mph,0 mph,30.2 in,0,2017-02-18 02:00:00
2331,48 F,45 F,87 %,NW,7 mph,0 mph,30.2 in,0,2017-02-18 02:30:00
2332,48 F,43 F,82 %,NW,7 mph,0 mph,30.2 in,0,2017-02-18 03:00:00
2333,46 F,43 F,87 %,WNW,7 mph,0 mph,30.2 in,0,2017-02-18 03:30:00
2334,46 F,41 F,81 %,WNW,8 mph,0 mph,30.2 in,0,2017-02-18 04:00:00
2335,46 F,41 F,81 %,NW,10 mph,0 mph,30.2 in,0,2017-02-18 04:30:00
2336,46 F,41 F,81 %,WNW,9 mph,0 mph,30.2 in,0,2017-02-18 05:00:00
2337,46 F,41 F,81 %,WNW,5 mph,0 mph,30.2 in,0,2017-02-18 05:30:00
2338,46 F,41 F,81 %,WNW,6 mph,0 mph,30.2 in,0,2017-02-18 06:00:00
2339,45 F,41 F,87 %,NNW,9 mph,0 mph,30.2 in,0,2017-02-18 06:30:00
2340,45 F,39 F,81 %,NNW,10 mph,0 mph,30.2 in,0,2017-02-18 07:00:00
2341,45 F,39 F,81 %,NNW,8 mph,0 mph,30.2 in,0,2017-02-18 07:30:00
2342,45 F,39 F,81 %,NNW,10 mph,0 mph,30.2 in,0,2017-02-18 08:00:00
2343,45 F,39 F,81 %,NNW,10 mph,0 mph,30.2 in,0,2017-02-18 08:30:00
2344,46 F,41 F,81 %,NNW,9 mph,0 mph,30.2 in,0,2017-02-18 09:00:00
2345,48 F,41 F,76 %,NNW,9 mph,0 mph,30.2 in,0,2017-02-18 09:30:00
2346,52 F,43 F,71 %,NNW,8 mph,0 mph,30.2 in,0,2017-02-18 10:00:00
2347,52 F,43 F,71 %,NNW,8 mph,0 mph,30.2 in,0,2017-02-18 10:30:00
2348,55 F,45 F,67 %,ENE,13 mph,0 mph,30.2 in,0,2017-02-18 11:00:00
2349,57 F,46 F,67 %,ENE,12 mph,0 mph,30.2 in,0,2017-02-18 11:30:00
2350,57 F,46 F,67 %,ENE,12 mph,0 mph,30.2 in,0,2017-02-18 12:00:00
2351,57 F,48 F,72 %,ENE,10 mph,0 mph,30.2 in,0,2017-02-18 12:00:00
2352,57 F,48 F,72 %,E,10 mph,0 mph,30.2 in,0,2017-02-18 13:00:00
2353,57 F,50 F,77 %,VAR,8 mph,0 mph,30.2 in,0,2017-02-18 13:00:00
2354,57 F,50 F,77 %,E,10 mph,0 mph,30.1 in,0,2017-02-18 14:00:00
2355,57 F,52 F,82 %,ESE,8 mph,0 mph,30.1 in,0,2017-02-18 14:00:00
2356,55 F,52 F,88 %,SSE,7 mph,0 mph,30.1 in,0,2017-02-18 15:00:00
2357,54 F,52 F,94 %,SSE,7 mph,0 mph,30.1 in,0,2017-02-18 15:00:00
2358,54 F,52 F,94 %,ESE,5 mph,0 mph,30.1 in,0,2017-02-18 16:00:00
2359,54 F,50 F,88 %,SE,5 mph,0 mph,30.1 in,0,2017-02-18 16:00:00
2360,54 F,52 F,94 %,ESE,6 mph,0 mph,30.1 in,0,2017-02-18 17:00:00
2361,54 F,50 F,88 %,ESE,3 mph,0 mph,30.1 in,0,2017-02-18 17:00:00
2362,52 F,50 F,94 %,E,5 mph,0 mph,30.1 in,0,2017-02-18 18:00:00
2363,52 F,50 F,94 %,ESE,5 mph,0 mph,30.1 in,0,2017-02-18 18:00:00
2364,52 F,50 F,94 %,E,3 mph,0 mph,30.1 in,0,2017-02-18 19:00:00
2365,52 F,50 F,94 %,E,5 mph,0 mph,30.1 in,0,2017-02-18 19:00:00
2366,52 F,50 F,94 %,VAR,2 mph,0 mph,30.2 in,0,2017-02-18 20:00:00
2367,52 F,50 F,94 %,NE,3 mph,0 mph,30.2 in,0,2017-02-18 20:00:00
2368,52 F,50 F,94 %,VAR,2 mph,0 mph,30.2 in,0,2017-02-18 21:00:00
2369,50 F,48 F,94 %,VAR,2 mph,0 mph,30.2 in,0,2017-02-18 21:00:00
2370,50 F,48 F,94 %,VAR,1 mph,0 mph,30.2 in,0,2017-02-18 22:00:00
2371,50 F,48 F,94 %,NW,3 mph,0 mph,30.2 in,0,2017-02-18 22:00:00
2372,50 F,46 F,87 %,NNW,5 mph,0 mph,30.2 in,0,2017-02-18 23:00:00
2373,50 F,48 F,94 %,NNW,5 mph,0 mph,30.2 in,0,2017-02-18 23:00:00
2374,50 F,46 F,87 %,NNW,3 mph,0 mph,30.2 in,0,2017-02-19 00:00:00
2375,50 F,46 F,87 %,N,3 mph,0 mph,30.2 in,0,2017-02-19 00:00:00
2376,50 F,48 F,94 %,N,3 mph,0 mph,30.2 in,0,2017-02-19 01:00:00
2377,50 F,48 F,94 %,N,3 mph,0 mph,30.2 in,0,2017-02-19 01:30:00
2378,52 F,48 F,88 %,N,2 mph,0 mph,30.2 in,0,2017-02-19 02:00:00
2379,52 F,48 F,88 %,NE,3 mph,0 mph,30.2 in,0,2017-02-19 02:30:00
2380,50 F,46 F,87 %,NW,3 mph,0 mph,30.2 in,0,2017-02-19 03:00:00
2381,50 F,46 F,87 %,NNW,6 mph,0 mph,30.2 in,0,2017-02-19 03:30:00
2382,50 F,46 F,87 %,NNW,7 mph,0 mph,30.2 in,0,2017-02-19 04:00:00
2383,48 F,46 F,93 %,NNW,9 mph,0 mph,30.2 in,0,2017-02-19 04:30:00
2384,48 F,46 F,93 %,NW,8 mph,0 mph,30.2 in,0,2017-02-19 05:00:00
2385,50 F,46 F,87 %,NW,8 mph,0 mph,30.2 in,0,2017-02-19 05:30:00
2386,50 F,46 F,87 %,NW,9 mph,0 mph,30.2 in,0,2017-02-19 06:00:00
2387,50 F,46 F,87 %,NW,9 mph,0 mph,30.2 in,0,2017-02-19 06:30:00
2388,50 F,46 F,87 %,NW,9 mph,0 mph,30.2 in,0,2017-02-19 07:00:00
2389,50 F,46 F,87 %,NW,9 mph,0 mph,30.3 in,0,2017-02-19 07:30:00
2390,48 F,46 F,93 %,NW,7 mph,0 mph,30.3 in,0,2017-02-19 08:00:00
2391,48 F,45 F,87 %,NNW,7 mph,0 mph,30.3 in,0,2017-02-19 08:30:00
2392,50 F,46 F,87 %,NNW,8 mph,0 mph,30.3 in,0,2017-02-19 09:00:00
2393,52 F,46 F,82 %,NW,8 mph,0 mph,30.3 in,0,2017-02-19 09:30:00
2394,54 F,45 F,72 %,NW,10 mph,23 mph,30.3 in,0,2017-02-19 10:00:00
2395,55 F,46 F,72 %,NW,9 mph,0 mph,30.3 in,0,2017-02-19 10:30:00
2396,57 F,45 F,63 %,NW,9 mph,0 mph,30.3 in,0,2017-02-19 11:00:00
2397,57 F,45 F,63 %,N,6 mph,0 mph,30.3 in,0,2017-02-19 11:30:00
2398,59 F,41 F,51 %,ENE,10 mph,0 mph,30.3 in,0,2017-02-19 12:00:00
2399,61 F,43 F,52 %,E,12 mph,0 mph,30.3 in,0,2017-02-19 12:00:00
2400,61 F,43 F,52 %,E,9 mph,0 mph,30.3 in,0,2017-02-19 13:00:00
2401,59 F,46 F,63 %,SE,8 mph,0 mph,30.3 in,0,2017-02-19 13:00:00
2402,59 F,48 F,67 %,ESE,8 mph,0 mph,30.3 in,0,2017-02-19 14:00:00
2403,59 F,50 F,72 %,ESE,12 mph,0 mph,30.3 in,0,2017-02-19 14:00:00
2404,59 F,48 F,67 %,ESE,9 mph,0 mph,30.3 in,0,2017-02-19 15:00:00
