,Datetime,Weekday,Part of the day,counts,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,State Holiday
4309,2017-11-02 19:00:00,Thursday,Afternoon,3,66 F,61 F,83 %,WSW,12 mph,0 mph,30.0 in,0.0
4310,2017-11-02 20:00:00,Thursday,Afternoon,1,66 F,61 F,83 %,WSW,8 mph,0 mph,30.0 in,0.0
4311,2017-11-02 21:00:00,Thursday,Afternoon,1,64 F,61 F,88 %,W,5 mph,0 mph,30.0 in,0.0
4312,2017-11-02 23:00:00,Thursday,Night,2,63 F,59 F,88 %,NNW,7 mph,0 mph,30.0 in,0.0
4313,2017-11-03 00:00:00,Friday,Night,1,61 F,59 F,94 %,VAR,2 mph,0 mph,30.0 in,0.0
4314,2017-11-03 05:00:00,Friday,Night,1,57 F,55 F,94 %,NNW,5 mph,0 mph,29.9 in,0.0
4315,2017-11-03 07:00:00,Friday,Morning,3,57 F,54 F,88 %,NNW,8 mph,0 mph,29.9 in,0.0
4316,2017-11-03 08:00:00,Friday,Morning,1,59 F,54 F,82 %,NW,10 mph,0 mph,29.9 in,0.0
4317,2017-11-03 10:00:00,Friday,Morning,3,63 F,55 F,77 %,NNW,9 mph,0 mph,29.9 in,0.0
4318,2017-11-03 11:00:00,Friday,Morning,4,64 F,55 F,73 %,NW,10 mph,0 mph,30.0 in,0.0
4319,2017-11-03 12:00:00,Friday,Morning,2,68 F,59 F,73 %,VAR,2 mph,0 mph,29.9 in,0.0
4320,2017-11-03 13:00:00,Friday,Morning,3,70 F,59 F,68 %,SSW,7 mph,0 mph,29.9 in,0.0
4321,2017-11-03 14:00:00,Friday,Afternoon,2,70 F,61 F,73 %,SSW,14 mph,0 mph,29.9 in,0.0
4322,2017-11-03 15:00:00,Friday,Afternoon,1,70 F,61 F,73 %,SSW,10 mph,0 mph,29.9 in,0.0
4323,2017-11-03 16:00:00,Friday,Afternoon,2,70 F,61 F,73 %,SW,12 mph,0 mph,29.9 in,0.0
4324,2017-11-03 17:00:00,Friday,Afternoon,5,68 F,61 F,78 %,SW,9 mph,0 mph,29.9 in,0.0
4325,2017-11-03 18:00:00,Friday,Afternoon,2,66 F,59 F,78 %,SW,9 mph,0 mph,29.9 in,0.0
4326,2017-11-03 19:00:00,Friday,Afternoon,2,66 F,59 F,78 %,SW,7 mph,0 mph,29.9 in,0.0
4327,2017-11-03 20:00:00,Friday,Afternoon,2,64 F,59 F,83 %,WNW,6 mph,0 mph,29.9 in,0.0
4328,2017-11-03 21:00:00,Friday,Afternoon,4,63 F,59 F,88 %,WNW,3 mph,0 mph,29.9 in,0.0
4329,2017-11-04 07:00:00,Saturday,Morning,3,61 F,57 F,88 %,NNW,7 mph,0 mph,29.9 in,0.0
4330,2017-11-04 08:00:00,Saturday,Morning,2,61 F,57 F,88 %,VAR,6 mph,0 mph,29.9 in,0.0
4331,2017-11-04 11:00:00,Saturday,Morning,1,64 F,57 F,77 %,NW,9 mph,0 mph,29.9 in,0.0
4332,2017-11-04 12:00:00,Saturday,Morning,1,68 F,59 F,73 %,NNW,5 mph,0 mph,29.9 in,0.0
4333,2017-11-04 13:00:00,Saturday,Morning,1,70 F,59 F,68 %,VAR,1 mph,0 mph,29.8 in,0.0
4334,2017-11-04 14:00:00,Saturday,Afternoon,3,70 F,61 F,73 %,S,6 mph,0 mph,29.8 in,0.0
4335,2017-11-04 15:00:00,Saturday,Afternoon,1,70 F,61 F,73 %,SSW,7 mph,0 mph,29.8 in,0.0
4336,2017-11-04 16:00:00,Saturday,Afternoon,2,70 F,61 F,73 %,SW,9 mph,0 mph,29.8 in,0.0
4337,2017-11-04 17:00:00,Saturday,Afternoon,2,70 F,61 F,73 %,SSW,6 mph,0 mph,29.8 in,0.0
4338,2017-11-04 18:00:00,Saturday,Afternoon,5,68 F,61 F,78 %,SSW,6 mph,0 mph,29.8 in,0.0
4339,2017-11-04 19:00:00,Saturday,Afternoon,4,66 F,54 F,64 %,WNW,17 mph,0 mph,29.8 in,0.0
4340,2017-11-04 20:00:00,Saturday,Afternoon,2,61 F,57 F,88 %,WNW,7 mph,0 mph,29.8 in,0.0
4341,2017-11-04 21:00:00,Saturday,Afternoon,1,61 F,55 F,82 %,W,5 mph,0 mph,29.8 in,0.0
4342,2017-11-04 22:00:00,Saturday,Night,4,59 F,57 F,94 %,W,6 mph,0 mph,29.8 in,0.0
4343,2017-11-04 23:00:00,Saturday,Night,1,59 F,55 F,88 %,WNW,6 mph,0 mph,29.8 in,0.0
4344,2017-11-05 00:00:00,Sunday,Night,1,61 F,55 F,82 %,WNW,3 mph,0 mph,29.8 in,0.0
4345,2017-11-05 01:00:00,Sunday,Night,2,61 F,55 F,82 %,NNW,2 mph,0 mph,29.8 in,0.0
4346,2017-11-05 02:00:00,Sunday,Night,1,59 F,55 F,88 %,CALM,0 mph,0 mph,29.8 in,0.0
4347,2017-11-05 04:00:00,Sunday,Night,1,59 F,55 F,88 %,N,8 mph,0 mph,29.8 in,0.0
4348,2017-11-05 06:00:00,Sunday,Morning,1,57 F,54 F,88 %,NNW,10 mph,0 mph,29.9 in,0.0
4349,2017-11-05 09:00:00,Sunday,Morning,1,59 F,50 F,72 %,NW,13 mph,26 mph,29.9 in,0.0
4350,2017-11-05 10:00:00,Sunday,Morning,1,63 F,52 F,68 %,NW,13 mph,25 mph,29.9 in,0.0
4351,2017-11-05 11:00:00,Sunday,Morning,3,64 F,50 F,59 %,NW,13 mph,0 mph,29.9 in,0.0
4352,2017-11-05 12:00:00,Sunday,Morning,1,66 F,48 F,52 %,NW,9 mph,0 mph,29.9 in,0.0
4353,2017-11-05 13:00:00,Sunday,Morning,2,68 F,48 F,49 %,WNW,13 mph,0 mph,29.9 in,0.0
4354,2017-11-05 14:00:00,Sunday,Afternoon,3,68 F,46 F,46 %,NW,13 mph,0 mph,29.9 in,0.0
4355,2017-11-05 15:00:00,Sunday,Afternoon,1,68 F,45 F,43 %,WNW,13 mph,0 mph,29.9 in,0.0
4356,2017-11-05 16:00:00,Sunday,Afternoon,2,68 F,43 F,40 %,WNW,12 mph,0 mph,29.9 in,0.0
4357,2017-11-05 20:00:00,Sunday,Afternoon,1,61 F,41 F,48 %,NNW,7 mph,0 mph,29.9 in,0.0
4358,2017-11-06 07:00:00,Monday,Morning,1,52 F,30 F,44 %,N,7 mph,0 mph,30.0 in,0.0
4359,2017-11-06 08:00:00,Monday,Morning,3,52 F,30 F,44 %,NW,10 mph,0 mph,30.0 in,0.0
4360,2017-11-06 09:00:00,Monday,Morning,1,54 F,28 F,38 %,WSW,10 mph,0 mph,30.0 in,0.0
4361,2017-11-06 11:00:00,Monday,Morning,3,59 F,27 F,29 %,NW,16 mph,29 mph,30.0 in,0.0
4362,2017-11-06 12:00:00,Monday,Morning,1,61 F,27 F,27 %,WNW,16 mph,0 mph,30.0 in,0.0
4363,2017-11-06 13:00:00,Monday,Morning,1,61 F,25 F,25 %,WNW,18 mph,0 mph,30.0 in,0.0
4364,2017-11-06 14:00:00,Monday,Afternoon,2,63 F,21 F,20 %,NW,13 mph,0 mph,29.9 in,0.0
4365,2017-11-06 15:00:00,Monday,Afternoon,1,63 F,21 F,20 %,NW,17 mph,0 mph,29.9 in,0.0
4366,2017-11-06 17:00:00,Monday,Afternoon,1,61 F,16 F,17 %,WNW,16 mph,0 mph,29.9 in,0.0
4367,2017-11-06 18:00:00,Monday,Afternoon,1,59 F,16 F,19 %,NW,15 mph,0 mph,29.9 in,0.0
4368,2017-11-06 19:00:00,Monday,Afternoon,1,57 F,16 F,20 %,NW,16 mph,0 mph,29.9 in,0.0
4369,2017-11-06 20:00:00,Monday,Afternoon,2,54 F,19 F,26 %,NNW,12 mph,0 mph,29.9 in,0.0
4370,2017-11-06 21:00:00,Monday,Afternoon,1,52 F,21 F,30 %,NNW,12 mph,0 mph,29.9 in,0.0
4371,2017-11-07 08:00:00,Tuesday,Morning,5,43 F,27 F,53 %,NW,10 mph,0 mph,30.0 in,0.0
4372,2017-11-07 09:00:00,Tuesday,Morning,6,46 F,28 F,50 %,NNW,16 mph,0 mph,30.0 in,0.0
4373,2017-11-07 10:00:00,Tuesday,Morning,2,48 F,30 F,50 %,NNW,14 mph,0 mph,30.0 in,0.0
4374,2017-11-07 11:00:00,Tuesday,Morning,1,52 F,30 F,44 %,NNW,14 mph,25 mph,30.0 in,0.0
4375,2017-11-07 12:00:00,Tuesday,Morning,2,55 F,28 F,36 %,N,9 mph,0 mph,30.0 in,0.0
4376,2017-11-07 13:00:00,Tuesday,Morning,3,57 F,27 F,31 %,NNW,10 mph,0 mph,30.0 in,0.0
4377,2017-11-07 14:00:00,Tuesday,Afternoon,7,61 F,30 F,31 %,WSW,3 mph,0 mph,30.0 in,0.0
4378,2017-11-07 15:00:00,Tuesday,Afternoon,2,61 F,30 F,31 %,SW,8 mph,0 mph,29.9 in,0.0
4379,2017-11-07 17:00:00,Tuesday,Afternoon,4,59 F,27 F,29 %,NNW,7 mph,0 mph,29.9 in,0.0
4380,2017-11-07 18:00:00,Tuesday,Afternoon,1,55 F,28 F,36 %,NNW,7 mph,0 mph,30.0 in,0.0
4381,2017-11-07 19:00:00,Tuesday,Afternoon,4,54 F,28 F,38 %,NNW,8 mph,0 mph,30.0 in,0.0
4382,2017-11-07 20:00:00,Tuesday,Afternoon,1,50 F,30 F,47 %,NW,8 mph,0 mph,30.0 in,0.0
4383,2017-11-07 21:00:00,Tuesday,Afternoon,1,50 F,30 F,47 %,NNW,9 mph,0 mph,30.0 in,0.0
4384,2017-11-07 23:00:00,Tuesday,Night,1,48 F,30 F,50 %,NNW,9 mph,0 mph,30.0 in,0.0
4385,2017-11-08 01:00:00,Wednesday,Night,1,45 F,32 F,61 %,NNW,13 mph,0 mph,30.0 in,0.0
4386,2017-11-08 07:00:00,Wednesday,Morning,1,43 F,30 F,61 %,NNW,15 mph,0 mph,30.0 in,0.0
4387,2017-11-08 08:00:00,Wednesday,Morning,2,43 F,32 F,66 %,NNW,15 mph,0 mph,30.0 in,0.0
4388,2017-11-08 09:00:00,Wednesday,Morning,5,43 F,30 F,61 %,NNW,15 mph,0 mph,30.1 in,0.0
4389,2017-11-08 10:00:00,Wednesday,Morning,5,48 F,32 F,54 %,NNW,15 mph,0 mph,30.1 in,0.0
4390,2017-11-08 11:00:00,Wednesday,Morning,1,54 F,30 F,41 %,NNW,13 mph,0 mph,30.1 in,0.0
4391,2017-11-08 13:00:00,Wednesday,Morning,1,55 F,32 F,41 %,NW,10 mph,0 mph,30.1 in,0.0
4392,2017-11-08 14:00:00,Wednesday,Afternoon,5,59 F,34 F,39 %,NNW,10 mph,0 mph,30.1 in,0.0
4393,2017-11-08 15:00:00,Wednesday,Afternoon,1,57 F,36 F,44 %,NNW,12 mph,24 mph,30.1 in,0.0
4394,2017-11-08 16:00:00,Wednesday,Afternoon,1,57 F,37 F,48 %,NNW,10 mph,0 mph,30.0 in,0.0
4395,2017-11-08 17:00:00,Wednesday,Afternoon,1,57 F,37 F,48 %,NNW,6 mph,0 mph,30.1 in,0.0
4396,2017-11-08 18:00:00,Wednesday,Afternoon,4,55 F,37 F,51 %,NW,5 mph,0 mph,30.1 in,0.0
4397,2017-11-08 19:00:00,Wednesday,Afternoon,1,55 F,39 F,54 %,VAR,2 mph,0 mph,30.1 in,0.0
4398,2017-11-08 20:00:00,Wednesday,Afternoon,1,54 F,39 F,58 %,N,5 mph,0 mph,30.1 in,0.0
4399,2017-11-08 21:00:00,Wednesday,Afternoon,2,52 F,41 F,67 %,NNW,6 mph,0 mph,30.1 in,0.0
4400,2017-11-09 00:00:00,Thursday,Night,1,52 F,37 F,58 %,N,7 mph,0 mph,30.1 in,0.0
4401,2017-11-09 03:00:00,Thursday,Night,1,46 F,36 F,66 %,NNW,9 mph,0 mph,30.1 in,0.0
4402,2017-11-09 07:00:00,Thursday,Morning,2,43 F,36 F,76 %,NNW,16 mph,0 mph,30.1 in,0.0
4403,2017-11-09 08:00:00,Thursday,Morning,3,43 F,34 F,70 %,NNW,14 mph,25 mph,30.1 in,0.0
4404,2017-11-09 09:00:00,Thursday,Morning,3,46 F,34 F,62 %,NNW,15 mph,0 mph,30.2 in,0.0
4405,2017-11-09 10:00:00,Thursday,Morning,4,50 F,34 F,54 %,NNW,16 mph,0 mph,30.2 in,0.0
4406,2017-11-09 11:00:00,Thursday,Morning,1,52 F,36 F,54 %,NNW,16 mph,0 mph,30.2 in,0.0
4407,2017-11-09 12:00:00,Thursday,Morning,2,54 F,36 F,51 %,NW,13 mph,25 mph,30.2 in,0.0
4408,2017-11-09 13:00:00,Thursday,Morning,3,57 F,34 F,41 %,NNW,8 mph,0 mph,30.1 in,0.0
4409,2017-11-09 15:00:00,Thursday,Afternoon,1,57 F,37 F,48 %,SW,7 mph,0 mph,30.1 in,0.0
4410,2017-11-09 16:00:00,Thursday,Afternoon,2,57 F,39 F,51 %,SW,7 mph,0 mph,30.1 in,0.0
4411,2017-11-09 17:00:00,Thursday,Afternoon,4,57 F,37 F,48 %,VAR,2 mph,0 mph,30.1 in,0.0
4412,2017-11-09 18:00:00,Thursday,Afternoon,5,55 F,39 F,54 %,NE,3 mph,0 mph,30.1 in,0.0
4413,2017-11-09 19:00:00,Thursday,Afternoon,1,54 F,41 F,62 %,NE,6 mph,0 mph,30.2 in,0.0
4414,2017-11-09 20:00:00,Thursday,Afternoon,4,50 F,41 F,71 %,NNW,6 mph,0 mph,30.2 in,0.0
4415,2017-11-09 21:00:00,Thursday,Afternoon,2,50 F,41 F,71 %,NNW,8 mph,0 mph,30.2 in,0.0
4416,2017-11-09 22:00:00,Thursday,Night,3,50 F,41 F,71 %,NNW,8 mph,0 mph,30.2 in,0.0
4417,2017-11-09 23:00:00,Thursday,Night,1,48 F,39 F,71 %,NNW,9 mph,0 mph,30.2 in,0.0
4418,2017-11-10 00:00:00,Friday,Night,1,46 F,39 F,76 %,NNW,13 mph,0 mph,30.2 in,0.0
4419,2017-11-10 02:00:00,Friday,Night,1,45 F,39 F,81 %,NNW,10 mph,0 mph,30.2 in,0.0
4420,2017-11-10 06:00:00,Friday,Morning,2,45 F,36 F,71 %,NNW,10 mph,0 mph,30.2 in,0.0
4421,2017-11-10 07:00:00,Friday,Morning,2,43 F,36 F,76 %,NW,9 mph,0 mph,30.2 in,0.0
4422,2017-11-10 09:00:00,Friday,Morning,2,45 F,36 F,71 %,NNW,15 mph,0 mph,30.3 in,0.0
4423,2017-11-10 10:00:00,Friday,Morning,3,50 F,37 F,62 %,NNW,14 mph,0 mph,30.3 in,0.0
4424,2017-11-10 11:00:00,Friday,Morning,3,54 F,37 F,54 %,NNW,14 mph,31 mph,30.3 in,0.0
4425,2017-11-10 12:00:00,Friday,Morning,1,57 F,36 F,44 %,NNW,10 mph,0 mph,30.3 in,0.0
4426,2017-11-10 14:00:00,Friday,Afternoon,6,59 F,41 F,51 %,SSW,8 mph,0 mph,30.2 in,0.0
4427,2017-11-10 15:00:00,Friday,Afternoon,3,59 F,41 F,51 %,SSW,6 mph,0 mph,30.2 in,0.0
4428,2017-11-10 16:00:00,Friday,Afternoon,3,59 F,43 F,55 %,SW,5 mph,0 mph,30.2 in,0.0
4429,2017-11-10 17:00:00,Friday,Afternoon,2,59 F,45 F,59 %,W,5 mph,0 mph,30.2 in,0.0
4430,2017-11-10 18:00:00,Friday,Afternoon,3,57 F,43 F,59 %,WSW,6 mph,0 mph,30.2 in,0.0
4431,2017-11-10 19:00:00,Friday,Afternoon,2,55 F,45 F,67 %,N,3 mph,0 mph,30.2 in,0.0
4432,2017-11-10 20:00:00,Friday,Afternoon,6,55 F,39 F,54 %,N,6 mph,17 mph,30.2 in,0.0
4433,2017-11-10 21:00:00,Friday,Afternoon,1,52 F,39 F,62 %,NNW,7 mph,0 mph,30.2 in,0.0
4434,2017-11-10 22:00:00,Friday,Night,1,52 F,39 F,62 %,NNW,9 mph,0 mph,30.2 in,0.0
4435,2017-11-10 23:00:00,Friday,Night,2,50 F,39 F,66 %,NNW,9 mph,0 mph,30.2 in,0.0
4436,2017-11-11 00:00:00,Saturday,Night,1,50 F,39 F,66 %,NNW,12 mph,0 mph,30.2 in,0.0
4437,2017-11-11 01:00:00,Saturday,Night,3,50 F,39 F,66 %,NNW,13 mph,0 mph,30.2 in,0.0
4438,2017-11-11 03:00:00,Saturday,Night,2,48 F,39 F,71 %,NW,13 mph,0 mph,30.2 in,0.0
4439,2017-11-11 06:00:00,Saturday,Morning,1,48 F,39 F,71 %,NW,10 mph,0 mph,30.1 in,0.0
4440,2017-11-11 08:00:00,Saturday,Morning,2,48 F,39 F,71 %,NW,10 mph,0 mph,30.2 in,0.0
4441,2017-11-11 09:00:00,Saturday,Morning,1,52 F,41 F,67 %,NW,13 mph,24 mph,30.2 in,0.0
4442,2017-11-11 11:00:00,Saturday,Morning,1,54 F,43 F,67 %,NW,9 mph,0 mph,30.2 in,0.0
4443,2017-11-11 14:00:00,Saturday,Afternoon,2,59 F,45 F,59 %,NNW,9 mph,0 mph,30.1 in,0.0
4444,2017-11-11 15:00:00,Saturday,Afternoon,2,61 F,45 F,55 %,NW,8 mph,0 mph,30.1 in,0.0
4445,2017-11-11 16:00:00,Saturday,Afternoon,3,61 F,46 F,59 %,NW,8 mph,0 mph,30.1 in,0.0
4446,2017-11-11 17:00:00,Saturday,Afternoon,2,61 F,46 F,59 %,NW,3 mph,0 mph,30.1 in,0.0
4447,2017-11-11 18:00:00,Saturday,Afternoon,1,61 F,48 F,63 %,S,2 mph,0 mph,30.1 in,0.0
4448,2017-11-11 19:00:00,Saturday,Afternoon,2,54 F,48 F,82 %,NW,5 mph,0 mph,30.1 in,0.0
4449,2017-11-11 20:00:00,Saturday,Afternoon,3,55 F,48 F,77 %,N,1 mph,0 mph,30.1 in,0.0
4450,2017-11-11 21:00:00,Saturday,Afternoon,3,54 F,46 F,77 %,NNW,5 mph,0 mph,30.1 in,0.0
4451,2017-11-11 22:00:00,Saturday,Night,3,52 F,46 F,82 %,NW,3 mph,0 mph,30.1 in,0.0
4452,2017-11-11 23:00:00,Saturday,Night,1,54 F,46 F,77 %,NW,6 mph,0 mph,30.1 in,0.0
4453,2017-11-12 06:00:00,Sunday,Morning,1,52 F,45 F,76 %,NNW,14 mph,0 mph,30.0 in,0.0
4454,2017-11-12 08:00:00,Sunday,Morning,1,52 F,45 F,76 %,NNW,15 mph,0 mph,30.0 in,0.0
4455,2017-11-12 09:00:00,Sunday,Morning,2,54 F,45 F,72 %,NNW,9 mph,0 mph,30.0 in,0.0
4456,2017-11-12 10:00:00,Sunday,Morning,1,55 F,45 F,67 %,NNW,15 mph,28 mph,30.0 in,0.0
4457,2017-11-12 11:00:00,Sunday,Morning,1,59 F,46 F,63 %,NNW,10 mph,0 mph,30.0 in,0.0
4458,2017-11-12 13:00:00,Sunday,Morning,3,63 F,46 F,55 %,N,14 mph,26 mph,30.0 in,0.0
4459,2017-11-12 15:00:00,Sunday,Afternoon,1,66 F,48 F,52 %,NNW,3 mph,0 mph,29.9 in,0.0
4460,2017-11-12 17:00:00,Sunday,Afternoon,1,64 F,48 F,56 %,VAR,2 mph,0 mph,29.9 in,0.0
4461,2017-11-12 18:00:00,Sunday,Afternoon,1,63 F,50 F,63 %,SSE,3 mph,0 mph,29.9 in,0.0
4462,2017-11-12 20:00:00,Sunday,Afternoon,2,55 F,48 F,77 %,NW,5 mph,0 mph,29.9 in,0.0
4463,2017-11-12 21:00:00,Sunday,Afternoon,2,54 F,48 F,82 %,NW,5 mph,0 mph,29.8 in,0.0
4464,2017-11-13 00:00:00,Monday,Night,1,61 F,45 F,55 %,W,1 mph,0 mph,29.8 in,0.0
4465,2017-11-13 08:00:00,Monday,Morning,3,48 F,43 F,82 %,NW,14 mph,0 mph,29.8 in,0.0
4466,2017-11-13 09:00:00,Monday,Morning,5,52 F,39 F,62 %,NNW,13 mph,29 mph,29.9 in,0.0
4467,2017-11-13 11:00:00,Monday,Morning,4,59 F,34 F,39 %,NNW,9 mph,0 mph,29.9 in,0.0
4468,2017-11-13 12:00:00,Monday,Morning,5,61 F,25 F,25 %,NW,12 mph,0 mph,29.9 in,0.0
4469,2017-11-13 13:00:00,Monday,Morning,2,63 F,14 F,15 %,N,18 mph,30 mph,29.9 in,0.0
4470,2017-11-13 14:00:00,Monday,Afternoon,3,63 F,14 F,15 %,N,15 mph,0 mph,29.9 in,0.0
4471,2017-11-13 15:00:00,Monday,Afternoon,3,63 F,18 F,18 %,NW,15 mph,0 mph,29.9 in,0.0
4472,2017-11-13 16:00:00,Monday,Afternoon,5,63 F,18 F,18 %,NW,10 mph,24 mph,29.9 in,0.0
4473,2017-11-13 18:00:00,Monday,Afternoon,2,57 F,18 F,21 %,NW,7 mph,0 mph,29.9 in,0.0
4474,2017-11-13 19:00:00,Monday,Afternoon,3,55 F,18 F,23 %,WNW,8 mph,0 mph,29.9 in,0.0
4475,2017-11-13 21:00:00,Monday,Afternoon,2,54 F,16 F,22 %,NW,10 mph,0 mph,29.9 in,0.0
4476,2017-11-14 00:00:00,Tuesday,Night,1,52 F,18 F,26 %,NW,17 mph,0 mph,29.9 in,0.0
4477,2017-11-14 06:00:00,Tuesday,Morning,2,45 F,25 F,46 %,NNW,16 mph,0 mph,29.9 in,0.0
4478,2017-11-14 07:00:00,Tuesday,Morning,1,45 F,25 F,46 %,NNW,16 mph,0 mph,30.0 in,0.0
4479,2017-11-14 09:00:00,Tuesday,Morning,4,45 F,27 F,49 %,NNW,15 mph,26 mph,30.0 in,0.0
4480,2017-11-14 10:00:00,Tuesday,Morning,1,48 F,27 F,43 %,NNW,14 mph,0 mph,30.0 in,0.0
4481,2017-11-14 11:00:00,Tuesday,Morning,1,52 F,28 F,41 %,NNW,12 mph,0 mph,30.0 in,0.0
4482,2017-11-14 14:00:00,Tuesday,Afternoon,2,59 F,27 F,29 %,WNW,3 mph,0 mph,30.0 in,0.0
4483,2017-11-14 15:00:00,Tuesday,Afternoon,2,59 F,32 F,36 %,S,5 mph,0 mph,30.0 in,0.0
4484,2017-11-14 16:00:00,Tuesday,Afternoon,2,59 F,32 F,36 %,S,6 mph,0 mph,30.0 in,0.0
4485,2017-11-14 17:00:00,Tuesday,Afternoon,2,59 F,34 F,39 %,SSW,6 mph,0 mph,30.0 in,0.0
4486,2017-11-14 18:00:00,Tuesday,Afternoon,4,55 F,36 F,47 %,SW,5 mph,0 mph,30.1 in,0.0
4487,2017-11-14 19:00:00,Tuesday,Afternoon,6,52 F,34 F,50 %,NW,6 mph,0 mph,30.1 in,0.0
4488,2017-11-14 20:00:00,Tuesday,Afternoon,1,50 F,34 F,54 %,NNW,6 mph,0 mph,30.1 in,0.0
4489,2017-11-14 21:00:00,Tuesday,Afternoon,2,48 F,32 F,54 %,NW,7 mph,0 mph,30.1 in,0.0
4490,2017-11-14 23:00:00,Tuesday,Night,1,46 F,32 F,57 %,NNW,10 mph,0 mph,30.1 in,0.0
4491,2017-11-15 08:00:00,Wednesday,Morning,3,41 F,28 F,61 %,NW,15 mph,0 mph,30.1 in,0.0
4492,2017-11-15 09:00:00,Wednesday,Morning,2,43 F,28 F,57 %,NNW,20 mph,33 mph,30.1 in,0.0
4493,2017-11-15 10:00:00,Wednesday,Morning,2,46 F,30 F,53 %,NNW,13 mph,0 mph,30.1 in,0.0
4494,2017-11-15 11:00:00,Wednesday,Morning,3,52 F,32 F,47 %,NW,12 mph,23 mph,30.1 in,0.0
4495,2017-11-15 12:00:00,Wednesday,Morning,2,55 F,32 F,41 %,NNW,10 mph,0 mph,30.1 in,0.0
4496,2017-11-15 13:00:00,Wednesday,Morning,4,57 F,28 F,33 %,NNW,7 mph,0 mph,30.1 in,0.0
4497,2017-11-15 14:00:00,Wednesday,Afternoon,2,59 F,32 F,36 %,VAR,2 mph,0 mph,30.0 in,0.0
4498,2017-11-15 15:00:00,Wednesday,Afternoon,5,59 F,37 F,45 %,SSW,7 mph,0 mph,30.0 in,0.0
4499,2017-11-15 16:00:00,Wednesday,Afternoon,1,59 F,39 F,48 %,SSW,6 mph,0 mph,30.0 in,0.0
4500,2017-11-15 17:00:00,Wednesday,Afternoon,3,57 F,39 F,51 %,SW,5 mph,0 mph,30.0 in,0.0
4501,2017-11-15 18:00:00,Wednesday,Afternoon,2,55 F,39 F,54 %,VAR,1 mph,0 mph,30.0 in,0.0
4502,2017-11-15 19:00:00,Wednesday,Afternoon,2,52 F,39 F,62 %,NW,3 mph,0 mph,30.0 in,0.0
4503,2017-11-15 20:00:00,Wednesday,Afternoon,4,50 F,39 F,66 %,NNW,6 mph,0 mph,30.1 in,0.0
4504,2017-11-15 21:00:00,Wednesday,Afternoon,2,48 F,39 F,71 %,NW,7 mph,0 mph,30.1 in,0.0
4505,2017-11-15 22:00:00,Wednesday,Night,1,46 F,37 F,71 %,NNW,10 mph,0 mph,30.1 in,0.0
4506,2017-11-16 00:00:00,Thursday,Night,1,46 F,36 F,66 %,NNW,12 mph,0 mph,30.1 in,0.0
4507,2017-11-16 07:00:00,Thursday,Morning,1,41 F,32 F,70 %,NNW,13 mph,0 mph,30.1 in,0.0
4508,2017-11-16 08:00:00,Thursday,Morning,1,41 F,32 F,70 %,NNW,14 mph,0 mph,30.1 in,0.0
4509,2017-11-16 09:00:00,Thursday,Morning,6,43 F,32 F,66 %,NNW,13 mph,0 mph,30.1 in,0.0
4510,2017-11-16 10:00:00,Thursday,Morning,1,48 F,32 F,54 %,NNW,12 mph,0 mph,30.1 in,0.0
4511,2017-11-16 11:00:00,Thursday,Morning,1,54 F,36 F,51 %,NNW,12 mph,0 mph,30.2 in,0.0
4512,2017-11-16 12:00:00,Thursday,Morning,2,57 F,37 F,48 %,NNW,6 mph,0 mph,30.1 in,0.0
4513,2017-11-16 13:00:00,Thursday,Morning,2,61 F,46 F,59 %,E,5 mph,0 mph,30.1 in,0.0
4514,2017-11-16 14:00:00,Thursday,Afternoon,5,61 F,50 F,68 %,E,6 mph,0 mph,30.1 in,0.0
4515,2017-11-16 15:00:00,Thursday,Afternoon,5,61 F,50 F,68 %,ESE,5 mph,0 mph,30.1 in,0.0
4516,2017-11-16 16:00:00,Thursday,Afternoon,4,61 F,50 F,68 %,SE,2 mph,0 mph,30.1 in,0.0
4517,2017-11-16 17:00:00,Thursday,Afternoon,2,59 F,50 F,72 %,SW,3 mph,0 mph,30.1 in,0.0
4518,2017-11-16 18:00:00,Thursday,Afternoon,5,57 F,50 F,77 %,WSW,5 mph,0 mph,30.1 in,0.0
4519,2017-11-16 19:00:00,Thursday,Afternoon,2,55 F,48 F,77 %,WNW,6 mph,0 mph,30.1 in,0.0
4520,2017-11-16 20:00:00,Thursday,Afternoon,3,52 F,43 F,71 %,NW,3 mph,0 mph,30.1 in,0.0
4521,2017-11-16 21:00:00,Thursday,Afternoon,1,50 F,43 F,76 %,NNW,6 mph,0 mph,30.1 in,0.0
4522,2017-11-16 22:00:00,Thursday,Night,1,50 F,43 F,76 %,NNW,9 mph,0 mph,30.1 in,0.0
4523,2017-11-16 23:00:00,Thursday,Night,1,50 F,41 F,71 %,NNW,9 mph,0 mph,30.1 in,0.0
4524,2017-11-17 00:00:00,Friday,Night,1,48 F,39 F,71 %,NNW,12 mph,0 mph,30.1 in,0.0
4525,2017-11-17 01:00:00,Friday,Night,2,48 F,37 F,66 %,NW,14 mph,0 mph,30.1 in,0.0
4526,2017-11-17 08:00:00,Friday,Morning,3,43 F,32 F,66 %,NNW,14 mph,0 mph,30.1 in,0.0
4527,2017-11-17 09:00:00,Friday,Morning,5,45 F,32 F,61 %,NNW,13 mph,28 mph,30.1 in,0.0
4528,2017-11-17 10:00:00,Friday,Morning,1,50 F,34 F,54 %,NNW,15 mph,0 mph,30.1 in,0.0
