,Datetime,Weekday,Part of the day
1659,2017-04-27 23:00:00,Thursday,Night
1660,2017-04-28 02:00:00,Friday,Night
1661,2017-04-28 07:00:00,Friday,Morning
1662,2017-04-28 08:00:00,Friday,Morning
1663,2017-04-28 10:00:00,Friday,Morning
1664,2017-04-28 12:00:00,Friday,Morning
1665,2017-04-28 13:00:00,Friday,Morning
1666,2017-04-28 14:00:00,Friday,Afternoon
1667,2017-04-28 15:00:00,Friday,Afternoon
1668,2017-04-28 16:00:00,Friday,Afternoon
1669,2017-04-28 17:00:00,Friday,Afternoon
1670,2017-04-28 19:00:00,Friday,Afternoon
1671,2017-04-28 21:00:00,Friday,Afternoon
1672,2017-04-28 22:00:00,Friday,Night
1673,2017-04-29 01:00:00,Saturday,Night
1674,2017-04-29 04:00:00,Saturday,Night
1675,2017-04-29 06:00:00,Saturday,Morning
1676,2017-04-29 10:00:00,Saturday,Morning
1677,2017-04-29 12:00:00,Saturday,Morning
1678,2017-04-29 13:00:00,Saturday,Morning
1679,2017-04-29 14:00:00,Saturday,Afternoon
1680,2017-04-29 15:00:00,Saturday,Afternoon
1681,2017-04-29 16:00:00,Saturday,Afternoon
1682,2017-04-29 17:00:00,Saturday,Afternoon
1683,2017-04-29 19:00:00,Saturday,Afternoon
1684,2017-04-29 20:00:00,Saturday,Afternoon
1685,2017-04-29 21:00:00,Saturday,Afternoon
1686,2017-04-29 22:00:00,Saturday,Night
1687,2017-04-30 00:00:00,Sunday,Night
1688,2017-04-30 02:00:00,Sunday,Night
1689,2017-04-30 06:00:00,Sunday,Morning
1690,2017-04-30 07:00:00,Sunday,Morning
1691,2017-04-30 09:00:00,Sunday,Morning
1692,2017-04-30 10:00:00,Sunday,Morning
1693,2017-04-30 11:00:00,Sunday,Morning
1694,2017-04-30 12:00:00,Sunday,Morning
1695,2017-04-30 13:00:00,Sunday,Morning
1696,2017-04-30 14:00:00,Sunday,Afternoon
1697,2017-04-30 15:00:00,Sunday,Afternoon
1698,2017-04-30 17:00:00,Sunday,Afternoon
1699,2017-04-30 19:00:00,Sunday,Afternoon
1700,2017-05-01 00:00:00,Monday,Night
1701,2017-05-01 01:00:00,Monday,Night
1702,2017-05-01 02:00:00,Monday,Night
1703,2017-05-01 05:00:00,Monday,Night
1704,2017-05-01 11:00:00,Monday,Morning
1705,2017-05-01 12:00:00,Monday,Morning
1706,2017-05-01 15:00:00,Monday,Afternoon
1707,2017-05-01 19:00:00,Monday,Afternoon
1708,2017-05-01 20:00:00,Monday,Afternoon
1709,2017-05-01 22:00:00,Monday,Night
1710,2017-05-02 06:00:00,Tuesday,Morning
1711,2017-05-02 07:00:00,Tuesday,Morning
1712,2017-05-02 08:00:00,Tuesday,Morning
1713,2017-05-02 09:00:00,Tuesday,Morning
1714,2017-05-02 10:00:00,Tuesday,Morning
1715,2017-05-02 11:00:00,Tuesday,Morning
1716,2017-05-02 12:00:00,Tuesday,Morning
1717,2017-05-02 13:00:00,Tuesday,Morning
1718,2017-05-02 14:00:00,Tuesday,Afternoon
1719,2017-05-02 15:00:00,Tuesday,Afternoon
1720,2017-05-02 16:00:00,Tuesday,Afternoon
1721,2017-05-02 17:00:00,Tuesday,Afternoon
1722,2017-05-02 18:00:00,Tuesday,Afternoon
1723,2017-05-02 20:00:00,Tuesday,Afternoon
1724,2017-05-02 22:00:00,Tuesday,Night
1725,2017-05-02 23:00:00,Tuesday,Night
1726,2017-05-03 00:00:00,Wednesday,Night
1727,2017-05-03 05:00:00,Wednesday,Night
1728,2017-05-03 07:00:00,Wednesday,Morning
1729,2017-05-03 08:00:00,Wednesday,Morning
1730,2017-05-03 09:00:00,Wednesday,Morning
1731,2017-05-03 11:00:00,Wednesday,Morning
1732,2017-05-03 12:00:00,Wednesday,Morning
1733,2017-05-03 13:00:00,Wednesday,Morning
1734,2017-05-03 14:00:00,Wednesday,Afternoon
1735,2017-05-03 15:00:00,Wednesday,Afternoon
1736,2017-05-03 16:00:00,Wednesday,Afternoon
1737,2017-05-03 17:00:00,Wednesday,Afternoon
1738,2017-05-03 18:00:00,Wednesday,Afternoon
1739,2017-05-03 19:00:00,Wednesday,Afternoon
1740,2017-05-03 20:00:00,Wednesday,Afternoon
1741,2017-05-03 21:00:00,Wednesday,Afternoon
1742,2017-05-03 23:00:00,Wednesday,Night
1743,2017-05-04 08:00:00,Thursday,Morning
1744,2017-05-04 09:00:00,Thursday,Morning
1745,2017-05-04 10:00:00,Thursday,Morning
1746,2017-05-04 11:00:00,Thursday,Morning
1747,2017-05-04 12:00:00,Thursday,Morning
1748,2017-05-04 13:00:00,Thursday,Morning
1749,2017-05-04 14:00:00,Thursday,Afternoon
1750,2017-05-04 15:00:00,Thursday,Afternoon
1751,2017-05-04 16:00:00,Thursday,Afternoon
1752,2017-05-04 17:00:00,Thursday,Afternoon
1753,2017-05-04 18:00:00,Thursday,Afternoon
1754,2017-05-04 19:00:00,Thursday,Afternoon
1755,2017-05-04 22:00:00,Thursday,Night
1756,2017-05-05 00:00:00,Friday,Night
1757,2017-05-05 02:00:00,Friday,Night
1758,2017-05-05 07:00:00,Friday,Morning
1759,2017-05-05 08:00:00,Friday,Morning
1760,2017-05-05 09:00:00,Friday,Morning
1761,2017-05-05 10:00:00,Friday,Morning
1762,2017-05-05 11:00:00,Friday,Morning
1763,2017-05-05 12:00:00,Friday,Morning
1764,2017-05-05 13:00:00,Friday,Morning
1765,2017-05-05 14:00:00,Friday,Afternoon
1766,2017-05-05 15:00:00,Friday,Afternoon
1767,2017-05-05 16:00:00,Friday,Afternoon
1768,2017-05-05 17:00:00,Friday,Afternoon
1769,2017-05-05 18:00:00,Friday,Afternoon
1770,2017-05-05 20:00:00,Friday,Afternoon
1771,2017-05-05 21:00:00,Friday,Afternoon
1772,2017-05-05 23:00:00,Friday,Night
1773,2017-05-06 00:00:00,Saturday,Night
1774,2017-05-06 04:00:00,Saturday,Night
1775,2017-05-06 07:00:00,Saturday,Morning
1776,2017-05-06 10:00:00,Saturday,Morning
1777,2017-05-06 11:00:00,Saturday,Morning
1778,2017-05-06 12:00:00,Saturday,Morning
1779,2017-05-06 13:00:00,Saturday,Morning
1780,2017-05-06 14:00:00,Saturday,Afternoon
1781,2017-05-06 15:00:00,Saturday,Afternoon
1782,2017-05-06 16:00:00,Saturday,Afternoon
1783,2017-05-06 17:00:00,Saturday,Afternoon
1784,2017-05-06 18:00:00,Saturday,Afternoon
1785,2017-05-06 19:00:00,Saturday,Afternoon
1786,2017-05-06 20:00:00,Saturday,Afternoon
1787,2017-05-06 21:00:00,Saturday,Afternoon
1788,2017-05-06 23:00:00,Saturday,Night
1789,2017-05-07 03:00:00,Sunday,Night
1790,2017-05-07 06:00:00,Sunday,Morning
1791,2017-05-07 07:00:00,Sunday,Morning
1792,2017-05-07 09:00:00,Sunday,Morning
1793,2017-05-07 10:00:00,Sunday,Morning
1794,2017-05-07 11:00:00,Sunday,Morning
1795,2017-05-07 12:00:00,Sunday,Morning
1796,2017-05-07 13:00:00,Sunday,Morning
1797,2017-05-07 14:00:00,Sunday,Afternoon
1798,2017-05-07 16:00:00,Sunday,Afternoon
1799,2017-05-07 17:00:00,Sunday,Afternoon
1800,2017-05-07 18:00:00,Sunday,Afternoon
1801,2017-05-07 19:00:00,Sunday,Afternoon
1802,2017-05-07 21:00:00,Sunday,Afternoon
1803,2017-05-08 04:00:00,Monday,Night
1804,2017-05-08 07:00:00,Monday,Morning
1805,2017-05-08 08:00:00,Monday,Morning
1806,2017-05-08 09:00:00,Monday,Morning
1807,2017-05-08 10:00:00,Monday,Morning
1808,2017-05-08 11:00:00,Monday,Morning
1809,2017-05-08 13:00:00,Monday,Morning
1810,2017-05-08 14:00:00,Monday,Afternoon
1811,2017-05-08 15:00:00,Monday,Afternoon
1812,2017-05-08 16:00:00,Monday,Afternoon
1813,2017-05-08 17:00:00,Monday,Afternoon
1814,2017-05-08 18:00:00,Monday,Afternoon
1815,2017-05-08 19:00:00,Monday,Afternoon
1816,2017-05-08 21:00:00,Monday,Afternoon
1817,2017-05-08 23:00:00,Monday,Night
1818,2017-05-09 00:00:00,Tuesday,Night
1819,2017-05-09 01:00:00,Tuesday,Night
1820,2017-05-09 04:00:00,Tuesday,Night
1821,2017-05-09 05:00:00,Tuesday,Night
1822,2017-05-09 07:00:00,Tuesday,Morning
1823,2017-05-09 08:00:00,Tuesday,Morning
1824,2017-05-09 09:00:00,Tuesday,Morning
1825,2017-05-09 10:00:00,Tuesday,Morning
1826,2017-05-09 12:00:00,Tuesday,Morning
1827,2017-05-09 13:00:00,Tuesday,Morning
1828,2017-05-09 14:00:00,Tuesday,Afternoon
1829,2017-05-09 15:00:00,Tuesday,Afternoon
1830,2017-05-09 16:00:00,Tuesday,Afternoon
1831,2017-05-09 17:00:00,Tuesday,Afternoon
1832,2017-05-09 18:00:00,Tuesday,Afternoon
1833,2017-05-09 19:00:00,Tuesday,Afternoon
1834,2017-05-09 20:00:00,Tuesday,Afternoon
1835,2017-05-09 21:00:00,Tuesday,Afternoon
1836,2017-05-09 22:00:00,Tuesday,Night
1837,2017-05-10 02:00:00,Wednesday,Night
1838,2017-05-10 06:00:00,Wednesday,Morning
1839,2017-05-10 08:00:00,Wednesday,Morning
1840,2017-05-10 09:00:00,Wednesday,Morning
1841,2017-05-10 10:00:00,Wednesday,Morning
1842,2017-05-10 11:00:00,Wednesday,Morning
1843,2017-05-10 12:00:00,Wednesday,Morning
1844,2017-05-10 13:00:00,Wednesday,Morning
1845,2017-05-10 14:00:00,Wednesday,Afternoon
1846,2017-05-10 16:00:00,Wednesday,Afternoon
1847,2017-05-10 17:00:00,Wednesday,Afternoon
1848,2017-05-10 18:00:00,Wednesday,Afternoon
1849,2017-05-10 20:00:00,Wednesday,Afternoon
1850,2017-05-10 21:00:00,Wednesday,Afternoon
1851,2017-05-11 00:00:00,Thursday,Night
1852,2017-05-11 08:00:00,Thursday,Morning
1853,2017-05-11 09:00:00,Thursday,Morning
1854,2017-05-11 10:00:00,Thursday,Morning
1855,2017-05-11 11:00:00,Thursday,Morning
1856,2017-05-11 12:00:00,Thursday,Morning
1857,2017-05-11 13:00:00,Thursday,Morning
1858,2017-05-11 14:00:00,Thursday,Afternoon
1859,2017-05-11 15:00:00,Thursday,Afternoon
1860,2017-05-11 17:00:00,Thursday,Afternoon
1861,2017-05-11 18:00:00,Thursday,Afternoon
1862,2017-05-11 19:00:00,Thursday,Afternoon
1863,2017-05-11 20:00:00,Thursday,Afternoon
1864,2017-05-11 21:00:00,Thursday,Afternoon
1865,2017-05-11 22:00:00,Thursday,Night
1866,2017-05-12 00:00:00,Friday,Night
1867,2017-05-12 01:00:00,Friday,Night
1868,2017-05-12 04:00:00,Friday,Night
1869,2017-05-12 08:00:00,Friday,Morning
1870,2017-05-12 09:00:00,Friday,Morning
1871,2017-05-12 11:00:00,Friday,Morning
1872,2017-05-12 12:00:00,Friday,Morning
1873,2017-05-12 13:00:00,Friday,Morning
1874,2017-05-12 14:00:00,Friday,Afternoon
1875,2017-05-12 15:00:00,Friday,Afternoon
1876,2017-05-12 16:00:00,Friday,Afternoon
1877,2017-05-12 17:00:00,Friday,Afternoon
1878,2017-05-12 18:00:00,Friday,Afternoon
1879,2017-05-12 19:00:00,Friday,Afternoon
1880,2017-05-12 21:00:00,Friday,Afternoon
1881,2017-05-12 22:00:00,Friday,Night
1882,2017-05-13 00:00:00,Saturday,Night
1883,2017-05-13 02:00:00,Saturday,Night
1884,2017-05-13 03:00:00,Saturday,Night
1885,2017-05-13 09:00:00,Saturday,Morning
1886,2017-05-13 11:00:00,Saturday,Morning
1887,2017-05-13 12:00:00,Saturday,Morning
1888,2017-05-13 13:00:00,Saturday,Morning
1889,2017-05-13 15:00:00,Saturday,Afternoon
1890,2017-05-13 16:00:00,Saturday,Afternoon
1891,2017-05-13 17:00:00,Saturday,Afternoon
1892,2017-05-13 18:00:00,Saturday,Afternoon
1893,2017-05-13 20:00:00,Saturday,Afternoon
1894,2017-05-13 21:00:00,Saturday,Afternoon
1895,2017-05-13 22:00:00,Saturday,Night
1896,2017-05-14 00:00:00,Sunday,Night
1897,2017-05-14 01:00:00,Sunday,Night
1898,2017-05-14 04:00:00,Sunday,Night
1899,2017-05-14 09:00:00,Sunday,Morning
1900,2017-05-14 11:00:00,Sunday,Morning
1901,2017-05-14 13:00:00,Sunday,Morning
1902,2017-05-14 16:00:00,Sunday,Afternoon
1903,2017-05-14 17:00:00,Sunday,Afternoon
1904,2017-05-14 18:00:00,Sunday,Afternoon
1905,2017-05-14 19:00:00,Sunday,Afternoon
1906,2017-05-14 20:00:00,Sunday,Afternoon
1907,2017-05-14 21:00:00,Sunday,Afternoon
1908,2017-05-14 22:00:00,Sunday,Night
1909,2017-05-15 05:00:00,Monday,Night
1910,2017-05-15 06:00:00,Monday,Morning
1911,2017-05-15 07:00:00,Monday,Morning
1912,2017-05-15 08:00:00,Monday,Morning
1913,2017-05-15 09:00:00,Monday,Morning
1914,2017-05-15 10:00:00,Monday,Morning
1915,2017-05-15 11:00:00,Monday,Morning
1916,2017-05-15 12:00:00,Monday,Morning
1917,2017-05-15 13:00:00,Monday,Morning
1918,2017-05-15 15:00:00,Monday,Afternoon
1919,2017-05-15 16:00:00,Monday,Afternoon
1920,2017-05-15 17:00:00,Monday,Afternoon
1921,2017-05-15 18:00:00,Monday,Afternoon
1922,2017-05-15 19:00:00,Monday,Afternoon
1923,2017-05-15 20:00:00,Monday,Afternoon
1924,2017-05-15 23:00:00,Monday,Night
1925,2017-05-16 07:00:00,Tuesday,Morning
1926,2017-05-16 08:00:00,Tuesday,Morning
1927,2017-05-16 09:00:00,Tuesday,Morning
1928,2017-05-16 11:00:00,Tuesday,Morning
1929,2017-05-16 12:00:00,Tuesday,Morning
1930,2017-05-16 13:00:00,Tuesday,Morning
1931,2017-05-16 14:00:00,Tuesday,Afternoon
1932,2017-05-16 15:00:00,Tuesday,Afternoon
1933,2017-05-16 16:00:00,Tuesday,Afternoon
1934,2017-05-16 17:00:00,Tuesday,Afternoon
1935,2017-05-16 18:00:00,Tuesday,Afternoon
1936,2017-05-16 22:00:00,Tuesday,Night
1937,2017-05-17 05:00:00,Wednesday,Night
1938,2017-05-17 06:00:00,Wednesday,Morning
1939,2017-05-17 07:00:00,Wednesday,Morning
1940,2017-05-17 08:00:00,Wednesday,Morning
1941,2017-05-17 09:00:00,Wednesday,Morning
1942,2017-05-17 10:00:00,Wednesday,Morning
1943,2017-05-17 11:00:00,Wednesday,Morning
1944,2017-05-17 12:00:00,Wednesday,Morning
1945,2017-05-17 13:00:00,Wednesday,Morning
1946,2017-05-17 15:00:00,Wednesday,Afternoon
1947,2017-05-17 16:00:00,Wednesday,Afternoon
1948,2017-05-17 17:00:00,Wednesday,Afternoon
1949,2017-05-17 18:00:00,Wednesday,Afternoon
1950,2017-05-17 20:00:00,Wednesday,Afternoon
1951,2017-05-17 22:00:00,Wednesday,Night
1952,2017-05-18 00:00:00,Thursday,Night
1953,2017-05-18 05:00:00,Thursday,Night
1954,2017-05-18 06:00:00,Thursday,Morning
1955,2017-05-18 08:00:00,Thursday,Morning
1956,2017-05-18 09:00:00,Thursday,Morning
1957,2017-05-18 10:00:00,Thursday,Morning
1958,2017-05-18 12:00:00,Thursday,Morning
1959,2017-05-18 13:00:00,Thursday,Morning
1960,2017-05-18 14:00:00,Thursday,Afternoon
1961,2017-05-18 15:00:00,Thursday,Afternoon
1962,2017-05-18 16:00:00,Thursday,Afternoon
1963,2017-05-18 17:00:00,Thursday,Afternoon
1964,2017-05-18 20:00:00,Thursday,Afternoon
1965,2017-05-18 21:00:00,Thursday,Afternoon
1966,2017-05-18 22:00:00,Thursday,Night
1967,2017-05-19 06:00:00,Friday,Morning
1968,2017-05-19 08:00:00,Friday,Morning
1969,2017-05-19 09:00:00,Friday,Morning
1970,2017-05-19 11:00:00,Friday,Morning
1971,2017-05-19 12:00:00,Friday,Morning
1972,2017-05-19 13:00:00,Friday,Morning
1973,2017-05-19 14:00:00,Friday,Afternoon
1974,2017-05-19 15:00:00,Friday,Afternoon
1975,2017-05-19 16:00:00,Friday,Afternoon
1976,2017-05-19 18:00:00,Friday,Afternoon
1977,2017-05-19 19:00:00,Friday,Afternoon
1978,2017-05-19 20:00:00,Friday,Afternoon
1979,2017-05-19 21:00:00,Friday,Afternoon
1980,2017-05-19 22:00:00,Friday,Night
1981,2017-05-20 06:00:00,Saturday,Morning
1982,2017-05-20 08:00:00,Saturday,Morning
1983,2017-05-20 09:00:00,Saturday,Morning
1984,2017-05-20 10:00:00,Saturday,Morning
1985,2017-05-20 11:00:00,Saturday,Morning
1986,2017-05-20 12:00:00,Saturday,Morning
1987,2017-05-20 14:00:00,Saturday,Afternoon
1988,2017-05-20 15:00:00,Saturday,Afternoon
1989,2017-05-20 17:00:00,Saturday,Afternoon
1990,2017-05-20 19:00:00,Saturday,Afternoon
1991,2017-05-20 20:00:00,Saturday,Afternoon
1992,2017-05-20 21:00:00,Saturday,Afternoon
1993,2017-05-20 23:00:00,Saturday,Night
1994,2017-05-21 01:00:00,Sunday,Night
1995,2017-05-21 02:00:00,Sunday,Night
1996,2017-05-21 05:00:00,Sunday,Night
1997,2017-05-21 06:00:00,Sunday,Morning
1998,2017-05-21 12:00:00,Sunday,Morning
1999,2017-05-21 13:00:00,Sunday,Morning
2000,2017-05-21 14:00:00,Sunday,Afternoon
2001,2017-05-21 15:00:00,Sunday,Afternoon
2002,2017-05-21 16:00:00,Sunday,Afternoon
2003,2017-05-21 17:00:00,Sunday,Afternoon
2004,2017-05-21 18:00:00,Sunday,Afternoon
2005,2017-05-21 20:00:00,Sunday,Afternoon
2006,2017-05-21 21:00:00,Sunday,Afternoon
2007,2017-05-22 02:00:00,Monday,Night
2008,2017-05-22 06:00:00,Monday,Morning
2009,2017-05-22 07:00:00,Monday,Morning
2010,2017-05-22 08:00:00,Monday,Morning
2011,2017-05-22 09:00:00,Monday,Morning
2012,2017-05-22 10:00:00,Monday,Morning
2013,2017-05-22 11:00:00,Monday,Morning
2014,2017-05-22 12:00:00,Monday,Morning
2015,2017-05-22 13:00:00,Monday,Morning
2016,2017-05-22 14:00:00,Monday,Afternoon
2017,2017-05-22 15:00:00,Monday,Afternoon
2018,2017-05-22 16:00:00,Monday,Afternoon
2019,2017-05-22 17:00:00,Monday,Afternoon
2020,2017-05-22 18:00:00,Monday,Afternoon
2021,2017-05-22 19:00:00,Monday,Afternoon
2022,2017-05-22 20:00:00,Monday,Afternoon
2023,2017-05-22 22:00:00,Monday,Night
2024,2017-05-23 02:00:00,Tuesday,Night
2025,2017-05-23 07:00:00,Tuesday,Morning
2026,2017-05-23 09:00:00,Tuesday,Morning
2027,2017-05-23 11:00:00,Tuesday,Morning
2028,2017-05-23 12:00:00,Tuesday,Morning
2029,2017-05-23 13:00:00,Tuesday,Morning
2030,2017-05-23 14:00:00,Tuesday,Afternoon
2031,2017-05-23 15:00:00,Tuesday,Afternoon
2032,2017-05-23 16:00:00,Tuesday,Afternoon
2033,2017-05-23 19:00:00,Tuesday,Afternoon
2034,2017-05-23 20:00:00,Tuesday,Afternoon
2035,2017-05-23 21:00:00,Tuesday,Afternoon
2036,2017-05-23 22:00:00,Tuesday,Night
2037,2017-05-24 02:00:00,Wednesday,Night
2038,2017-05-24 07:00:00,Wednesday,Morning
2039,2017-05-24 08:00:00,Wednesday,Morning
2040,2017-05-24 09:00:00,Wednesday,Morning
2041,2017-05-24 11:00:00,Wednesday,Morning
2042,2017-05-24 13:00:00,Wednesday,Morning
2043,2017-05-24 14:00:00,Wednesday,Afternoon
2044,2017-05-24 15:00:00,Wednesday,Afternoon
2045,2017-05-24 16:00:00,Wednesday,Afternoon
2046,2017-05-24 17:00:00,Wednesday,Afternoon
2047,2017-05-24 18:00:00,Wednesday,Afternoon
2048,2017-05-24 19:00:00,Wednesday,Afternoon
2049,2017-05-24 20:00:00,Wednesday,Afternoon
2050,2017-05-24 23:00:00,Wednesday,Night
2051,2017-05-25 00:00:00,Thursday,Night
2052,2017-05-25 08:00:00,Thursday,Morning
2053,2017-05-25 09:00:00,Thursday,Morning
2054,2017-05-25 10:00:00,Thursday,Morning
2055,2017-05-25 11:00:00,Thursday,Morning
2056,2017-05-25 12:00:00,Thursday,Morning
2057,2017-05-25 14:00:00,Thursday,Afternoon
2058,2017-05-25 15:00:00,Thursday,Afternoon
2059,2017-05-25 16:00:00,Thursday,Afternoon
2060,2017-05-25 17:00:00,Thursday,Afternoon
2061,2017-05-25 18:00:00,Thursday,Afternoon
2062,2017-05-25 19:00:00,Thursday,Afternoon
2063,2017-05-25 20:00:00,Thursday,Afternoon
2064,2017-05-25 21:00:00,Thursday,Afternoon
2065,2017-05-25 22:00:00,Thursday,Night
2066,2017-05-26 07:00:00,Friday,Morning
2067,2017-05-26 08:00:00,Friday,Morning
2068,2017-05-26 09:00:00,Friday,Morning
2069,2017-05-26 11:00:00,Friday,Morning
2070,2017-05-26 12:00:00,Friday,Morning
2071,2017-05-26 13:00:00,Friday,Morning
2072,2017-05-26 14:00:00,Friday,Afternoon
2073,2017-05-26 15:00:00,Friday,Afternoon
2074,2017-05-26 16:00:00,Friday,Afternoon
2075,2017-05-26 17:00:00,Friday,Afternoon
2076,2017-05-26 18:00:00,Friday,Afternoon
2077,2017-05-26 19:00:00,Friday,Afternoon
2078,2017-05-26 20:00:00,Friday,Afternoon
2079,2017-05-26 21:00:00,Friday,Afternoon
2080,2017-05-26 22:00:00,Friday,Night
2081,2017-05-26 23:00:00,Friday,Night
2082,2017-05-27 00:00:00,Saturday,Night
2083,2017-05-27 01:00:00,Saturday,Night
2084,2017-05-27 10:00:00,Saturday,Morning
2085,2017-05-27 11:00:00,Saturday,Morning
2086,2017-05-27 13:00:00,Saturday,Morning
2087,2017-05-27 14:00:00,Saturday,Afternoon
2088,2017-05-27 15:00:00,Saturday,Afternoon
2089,2017-05-27 16:00:00,Saturday,Afternoon
2090,2017-05-27 17:00:00,Saturday,Afternoon
2091,2017-05-27 19:00:00,Saturday,Afternoon
2092,2017-05-27 20:00:00,Saturday,Afternoon
2093,2017-05-27 21:00:00,Saturday,Afternoon
2094,2017-05-27 23:00:00,Saturday,Night
2095,2017-05-28 04:00:00,Sunday,Night
2096,2017-05-28 05:00:00,Sunday,Night
2097,2017-05-28 06:00:00,Sunday,Morning
2098,2017-05-28 07:00:00,Sunday,Morning
2099,2017-05-28 08:00:00,Sunday,Morning
2100,2017-05-28 10:00:00,Sunday,Morning
2101,2017-05-28 11:00:00,Sunday,Morning
2102,2017-05-28 12:00:00,Sunday,Morning
2103,2017-05-28 15:00:00,Sunday,Afternoon
2104,2017-05-28 18:00:00,Sunday,Afternoon
2105,2017-05-28 20:00:00,Sunday,Afternoon
2106,2017-05-28 22:00:00,Sunday,Night
2107,2017-05-29 01:00:00,Monday,Night
2108,2017-05-29 07:00:00,Monday,Morning
2109,2017-05-29 08:00:00,Monday,Morning
2110,2017-05-29 09:00:00,Monday,Morning
2111,2017-05-29 10:00:00,Monday,Morning
2112,2017-05-29 11:00:00,Monday,Morning
2113,2017-05-29 12:00:00,Monday,Morning
2114,2017-05-29 13:00:00,Monday,Morning
2115,2017-05-29 15:00:00,Monday,Afternoon
2116,2017-05-29 16:00:00,Monday,Afternoon
2117,2017-05-29 17:00:00,Monday,Afternoon
2118,2017-05-29 18:00:00,Monday,Afternoon
2119,2017-05-29 19:00:00,Monday,Afternoon
2120,2017-05-29 20:00:00,Monday,Afternoon
2121,2017-05-29 21:00:00,Monday,Afternoon
2122,2017-05-29 22:00:00,Monday,Night
2123,2017-05-29 23:00:00,Monday,Night
2124,2017-05-30 01:00:00,Tuesday,Night
2125,2017-05-30 04:00:00,Tuesday,Night
2126,2017-05-30 07:00:00,Tuesday,Morning
2127,2017-05-30 08:00:00,Tuesday,Morning
2128,2017-05-30 09:00:00,Tuesday,Morning
2129,2017-05-30 10:00:00,Tuesday,Morning
2130,2017-05-30 11:00:00,Tuesday,Morning
2131,2017-05-30 12:00:00,Tuesday,Morning
2132,2017-05-30 13:00:00,Tuesday,Morning
2133,2017-05-30 15:00:00,Tuesday,Afternoon
2134,2017-05-30 16:00:00,Tuesday,Afternoon
2135,2017-05-30 19:00:00,Tuesday,Afternoon
2136,2017-05-30 20:00:00,Tuesday,Afternoon
2137,2017-05-30 23:00:00,Tuesday,Night
2138,2017-05-31 00:00:00,Wednesday,Night
2139,2017-05-31 05:00:00,Wednesday,Night
2140,2017-05-31 08:00:00,Wednesday,Morning
2141,2017-05-31 09:00:00,Wednesday,Morning
2142,2017-05-31 10:00:00,Wednesday,Morning
2143,2017-05-31 12:00:00,Wednesday,Morning
2144,2017-05-31 13:00:00,Wednesday,Morning
2145,2017-05-31 15:00:00,Wednesday,Afternoon
2146,2017-05-31 16:00:00,Wednesday,Afternoon
2147,2017-05-31 17:00:00,Wednesday,Afternoon
2148,2017-05-31 18:00:00,Wednesday,Afternoon
2149,2017-05-31 19:00:00,Wednesday,Afternoon
2150,2017-05-31 20:00:00,Wednesday,Afternoon
2151,2017-05-31 21:00:00,Wednesday,Afternoon
2152,2017-05-31 22:00:00,Wednesday,Night
2153,2017-05-31 23:00:00,Wednesday,Night
2154,2017-06-01 00:00:00,Thursday,Night
2155,2017-06-01 07:00:00,Thursday,Morning
2156,2017-06-01 08:00:00,Thursday,Morning
2157,2017-06-01 09:00:00,Thursday,Morning
2158,2017-06-01 12:00:00,Thursday,Morning
2159,2017-06-01 13:00:00,Thursday,Morning
2160,2017-06-01 14:00:00,Thursday,Afternoon
2161,2017-06-01 15:00:00,Thursday,Afternoon
2162,2017-06-01 16:00:00,Thursday,Afternoon
2163,2017-06-01 17:00:00,Thursday,Afternoon
2164,2017-06-01 18:00:00,Thursday,Afternoon
2165,2017-06-01 19:00:00,Thursday,Afternoon
2166,2017-06-01 20:00:00,Thursday,Afternoon
2167,2017-06-01 21:00:00,Thursday,Afternoon
2168,2017-06-01 22:00:00,Thursday,Night
2169,2017-06-02 03:00:00,Friday,Night
2170,2017-06-02 06:00:00,Friday,Morning
2171,2017-06-02 07:00:00,Friday,Morning
2172,2017-06-02 08:00:00,Friday,Morning
2173,2017-06-02 09:00:00,Friday,Morning
2174,2017-06-02 10:00:00,Friday,Morning
2175,2017-06-02 11:00:00,Friday,Morning
2176,2017-06-02 12:00:00,Friday,Morning
2177,2017-06-02 13:00:00,Friday,Morning
2178,2017-06-02 14:00:00,Friday,Afternoon
2179,2017-06-02 15:00:00,Friday,Afternoon
2180,2017-06-02 16:00:00,Friday,Afternoon
2181,2017-06-02 17:00:00,Friday,Afternoon
2182,2017-06-02 18:00:00,Friday,Afternoon
2183,2017-06-02 19:00:00,Friday,Afternoon
2184,2017-06-02 21:00:00,Friday,Afternoon
2185,2017-06-02 22:00:00,Friday,Night
2186,2017-06-03 02:00:00,Saturday,Night
2187,2017-06-03 08:00:00,Saturday,Morning
2188,2017-06-03 09:00:00,Saturday,Morning
2189,2017-06-03 10:00:00,Saturday,Morning
2190,2017-06-03 11:00:00,Saturday,Morning
2191,2017-06-03 13:00:00,Saturday,Morning
2192,2017-06-03 14:00:00,Saturday,Afternoon
2193,2017-06-03 16:00:00,Saturday,Afternoon
2194,2017-06-03 19:00:00,Saturday,Afternoon
