,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,State Holiday,Datetime
5917,59 F,50 F,72 %,NE,3 mph,0 mph,30.0 in,0,2017-05-03 09:00:00
5918,59 F,50 F,72 %,NE,5 mph,0 mph,30.0 in,0,2017-05-03 09:30:00
5919,61 F,52 F,72 %,ENE,5 mph,0 mph,30.0 in,0,2017-05-03 10:00:00
5920,61 F,50 F,68 %,ENE,6 mph,0 mph,30.0 in,0,2017-05-03 10:30:00
5921,61 F,52 F,72 %,ENE,6 mph,0 mph,30.0 in,0,2017-05-03 11:00:00
5922,61 F,52 F,72 %,E,5 mph,0 mph,30.0 in,0,2017-05-03 11:30:00
5923,61 F,54 F,77 %,ESE,5 mph,0 mph,30.0 in,0,2017-05-03 12:00:00
5925,61 F,54 F,77 %,E,7 mph,0 mph,30.0 in,0,2017-05-03 13:00:00
5927,61 F,54 F,77 %,E,7 mph,0 mph,30.0 in,0,2017-05-03 14:00:00
5929,59 F,55 F,88 %,E,7 mph,0 mph,30.0 in,0,2017-05-03 15:00:00
5931,61 F,57 F,88 %,NE,3 mph,0 mph,30.0 in,0,2017-05-03 16:00:00
5933,61 F,57 F,88 %,E,3 mph,0 mph,30.0 in,0,2017-05-03 17:00:00
5935,63 F,55 F,77 %,E,6 mph,0 mph,30.0 in,0,2017-05-03 18:00:00
5937,61 F,55 F,82 %,E,7 mph,0 mph,30.0 in,0,2017-05-03 19:00:00
5939,61 F,55 F,82 %,NE,8 mph,0 mph,30.0 in,0,2017-05-03 20:00:00
5941,59 F,55 F,88 %,ENE,8 mph,0 mph,30.0 in,0,2017-05-03 21:00:00
5943,59 F,55 F,88 %,VAR,2 mph,0 mph,30.0 in,0,2017-05-03 22:00:00
5945,59 F,57 F,94 %,ENE,2 mph,0 mph,30.0 in,0,2017-05-03 23:00:00
5947,59 F,57 F,94 %,E,1 mph,0 mph,30.0 in,0,2017-05-04 00:00:00
5949,59 F,55 F,88 %,E,2 mph,0 mph,30.0 in,0,2017-05-04 01:00:00
5950,57 F,54 F,88 %,NNE,2 mph,0 mph,30.0 in,0,2017-05-04 01:30:00
5951,57 F,54 F,88 %,NW,5 mph,0 mph,30.0 in,0,2017-05-04 02:00:00
5952,57 F,54 F,88 %,NNW,5 mph,0 mph,30.0 in,0,2017-05-04 02:30:00
5953,55 F,54 F,94 %,NNW,3 mph,0 mph,30.0 in,0,2017-05-04 03:00:00
5954,55 F,54 F,94 %,NW,5 mph,0 mph,30.0 in,0,2017-05-04 03:30:00
5955,55 F,52 F,88 %,VAR,2 mph,0 mph,30.0 in,0,2017-05-04 04:00:00
5956,55 F,52 F,88 %,VAR,2 mph,0 mph,29.9 in,0,2017-05-04 04:30:00
5957,55 F,54 F,94 %,NNW,5 mph,0 mph,29.9 in,0,2017-05-04 05:00:00
5958,55 F,52 F,88 %,NNW,6 mph,0 mph,29.9 in,0,2017-05-04 05:30:00
5959,54 F,52 F,94 %,NNW,6 mph,0 mph,29.9 in,0,2017-05-04 06:00:00
5960,54 F,52 F,94 %,NNW,9 mph,0 mph,29.9 in,0,2017-05-04 06:30:00
5961,54 F,52 F,94 %,NNW,8 mph,0 mph,29.9 in,0,2017-05-04 07:00:00
5962,54 F,52 F,94 %,NNW,8 mph,0 mph,29.9 in,0,2017-05-04 07:30:00
5963,55 F,52 F,88 %,NNW,7 mph,0 mph,29.9 in,0,2017-05-04 08:00:00
5964,55 F,52 F,88 %,NW,8 mph,0 mph,29.9 in,0,2017-05-04 08:30:00
5965,57 F,54 F,88 %,NNW,7 mph,0 mph,29.9 in,0,2017-05-04 09:00:00
5966,59 F,54 F,82 %,NW,6 mph,0 mph,29.9 in,0,2017-05-04 09:30:00
5967,61 F,54 F,77 %,W,3 mph,0 mph,29.9 in,0,2017-05-04 10:00:00
5968,61 F,55 F,82 %,SW,5 mph,0 mph,29.9 in,0,2017-05-04 10:30:00
5969,63 F,55 F,77 %,S,7 mph,0 mph,29.9 in,0,2017-05-04 11:00:00
5970,63 F,55 F,77 %,S,7 mph,0 mph,29.9 in,0,2017-05-04 11:30:00
5971,63 F,54 F,72 %,SSE,8 mph,0 mph,29.9 in,0,2017-05-04 12:00:00
5973,63 F,55 F,77 %,S,12 mph,0 mph,29.9 in,0,2017-05-04 13:00:00
5975,64 F,55 F,73 %,SSW,15 mph,0 mph,29.9 in,0,2017-05-04 14:00:00
5977,64 F,55 F,73 %,S,10 mph,0 mph,29.9 in,0,2017-05-04 15:00:00
5979,64 F,57 F,77 %,S,12 mph,0 mph,29.9 in,0,2017-05-04 16:00:00
5981,64 F,55 F,73 %,S,10 mph,0 mph,29.9 in,0,2017-05-04 17:00:00
5983,64 F,57 F,77 %,S,9 mph,0 mph,29.9 in,0,2017-05-04 18:00:00
5985,63 F,55 F,77 %,S,7 mph,0 mph,29.9 in,0,2017-05-04 19:00:00
5987,63 F,57 F,82 %,S,6 mph,0 mph,29.9 in,0,2017-05-04 20:00:00
5989,63 F,55 F,77 %,E,5 mph,0 mph,29.9 in,0,2017-05-04 21:00:00
5991,61 F,57 F,88 %,E,5 mph,0 mph,29.9 in,0,2017-05-04 22:00:00
5993,61 F,57 F,88 %,ENE,7 mph,0 mph,29.9 in,0,2017-05-04 23:00:00
5995,61 F,57 F,88 %,ENE,8 mph,0 mph,29.9 in,0,2017-05-05 00:00:00
5997,61 F,57 F,88 %,NE,7 mph,0 mph,29.9 in,0,2017-05-05 01:00:00
5998,61 F,55 F,82 %,NE,9 mph,0 mph,29.9 in,0,2017-05-05 01:30:00
5999,61 F,55 F,82 %,NE,8 mph,0 mph,29.9 in,0,2017-05-05 02:00:00
6000,61 F,57 F,88 %,ENE,8 mph,0 mph,29.9 in,0,2017-05-05 02:30:00
6001,61 F,55 F,82 %,NE,7 mph,0 mph,29.9 in,0,2017-05-05 03:00:00
6002,59 F,55 F,88 %,NE,8 mph,0 mph,29.9 in,0,2017-05-05 03:30:00
6003,59 F,57 F,94 %,ENE,9 mph,0 mph,29.9 in,0,2017-05-05 04:00:00
6004,59 F,57 F,94 %,NE,8 mph,0 mph,29.9 in,0,2017-05-05 04:30:00
6005,59 F,57 F,94 %,ENE,9 mph,0 mph,29.9 in,0,2017-05-05 05:00:00
6006,59 F,57 F,94 %,ENE,9 mph,0 mph,29.9 in,0,2017-05-05 05:30:00
6007,59 F,55 F,88 %,ENE,12 mph,0 mph,29.9 in,0,2017-05-05 06:00:00
6008,59 F,55 F,88 %,ENE,10 mph,0 mph,29.9 in,0,2017-05-05 06:30:00
6009,59 F,55 F,88 %,ENE,9 mph,0 mph,29.9 in,0,2017-05-05 07:00:00
6010,59 F,55 F,88 %,ENE,12 mph,0 mph,29.9 in,0,2017-05-05 07:30:00
6011,59 F,55 F,88 %,E,13 mph,0 mph,29.9 in,0,2017-05-05 08:00:00
6012,59 F,55 F,88 %,ENE,15 mph,0 mph,29.9 in,0,2017-05-05 08:30:00
6013,61 F,54 F,77 %,ENE,16 mph,0 mph,29.9 in,0,2017-05-05 09:00:00
6014,61 F,54 F,77 %,NE,18 mph,0 mph,29.9 in,0,2017-05-05 09:30:00
6015,61 F,54 F,77 %,ENE,20 mph,0 mph,29.9 in,0,2017-05-05 10:00:00
6016,63 F,54 F,72 %,ENE,17 mph,0 mph,29.9 in,0,2017-05-05 10:30:00
6017,63 F,54 F,72 %,NE,21 mph,0 mph,29.9 in,0,2017-05-05 11:00:00
6018,63 F,54 F,72 %,ENE,16 mph,0 mph,29.9 in,0,2017-05-05 11:30:00
6019,66 F,54 F,64 %,NNE,13 mph,0 mph,29.9 in,0,2017-05-05 12:00:00
6021,70 F,48 F,46 %,E,13 mph,0 mph,29.9 in,0,2017-05-05 13:00:00
6023,68 F,54 F,60 %,E,17 mph,0 mph,29.9 in,0,2017-05-05 14:00:00
6025,66 F,57 F,73 %,E,17 mph,0 mph,29.9 in,0,2017-05-05 15:00:00
