Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Date,State Holiday
1:30 PM,81 F,72 F,74 %,ESE,12 mph,0 mph,30.0 in,7/6,0
2:00 PM,82 F,72 F,70 %,E,10 mph,0 mph,30.0 in,7/6,0
2:30 PM,81 F,72 F,74 %,E,12 mph,0 mph,30.0 in,7/6,0
3:00 PM,82 F,72 F,70 %,E,12 mph,0 mph,30.0 in,7/6,0
3:30 PM,82 F,72 F,70 %,E,10 mph,0 mph,30.0 in,7/6,0
4:00 PM,82 F,72 F,70 %,E,9 mph,0 mph,30.0 in,7/6,0
4:30 PM,81 F,72 F,74 %,ENE,10 mph,0 mph,30.0 in,7/6,0
5:00 PM,81 F,72 F,74 %,E,10 mph,0 mph,30.0 in,7/6,0
5:30 PM,81 F,72 F,74 %,ENE,7 mph,0 mph,30.0 in,7/6,0
6:00 PM,81 F,72 F,74 %,E,8 mph,0 mph,30.0 in,7/6,0
6:30 PM,81 F,72 F,74 %,ENE,6 mph,0 mph,30.0 in,7/6,0
7:00 PM,81 F,70 F,70 %,E,5 mph,0 mph,30.0 in,7/6,0
7:30 PM,81 F,70 F,70 %,ESE,5 mph,0 mph,30.0 in,7/6,0
8:00 PM,81 F,70 F,70 %,E,9 mph,0 mph,30.0 in,7/6,0
8:30 PM,79 F,72 F,78 %,E,9 mph,0 mph,30.0 in,7/6,0
9:00 PM,79 F,72 F,78 %,E,12 mph,0 mph,30.0 in,7/6,0
9:30 PM,77 F,70 F,78 %,NE,10 mph,0 mph,30.0 in,7/6,0
10:00 PM,77 F,70 F,78 %,ENE,8 mph,0 mph,30.0 in,7/6,0
10:30 PM,77 F,70 F,78 %,E,7 mph,0 mph,30.0 in,7/6,0
11:00 PM,77 F,72 F,83 %,E,6 mph,0 mph,30.0 in,7/6,0
11:30 PM,77 F,72 F,83 %,ENE,8 mph,0 mph,30.0 in,7/6,0
12:00 AM,77 F,72 F,83 %,NE,7 mph,0 mph,30.0 in,7/7,0
12:30 AM,77 F,72 F,83 %,NE,9 mph,0 mph,30.0 in,7/7,0
1:00 AM,77 F,72 F,83 %,NE,10 mph,0 mph,30.0 in,7/7,0
1:30 AM,75 F,72 F,89 %,ENE,12 mph,0 mph,30.0 in,7/7,0
2:00 AM,75 F,72 F,89 %,ENE,13 mph,0 mph,30.0 in,7/7,0
2:30 AM,75 F,72 F,89 %,NE,9 mph,0 mph,30.0 in,7/7,0
3:00 AM,75 F,72 F,89 %,ENE,10 mph,0 mph,30.0 in,7/7,0
3:30 AM,75 F,72 F,89 %,NNE,9 mph,0 mph,30.0 in,7/7,0
4:00 AM,73 F,68 F,83 %,NNE,7 mph,0 mph,30.0 in,7/7,0
4:30 AM,73 F,68 F,83 %,NE,7 mph,0 mph,30.0 in,7/7,0
5:00 AM,75 F,72 F,89 %,NE,8 mph,0 mph,30.0 in,7/7,0
5:30 AM,72 F,66 F,83 %,NNE,6 mph,0 mph,30.0 in,7/7,0
6:00 AM,72 F,64 F,78 %,N,3 mph,0 mph,30.0 in,7/7,0
6:30 AM,72 F,64 F,78 %,NNW,6 mph,0 mph,30.1 in,7/7,0
7:00 AM,73 F,64 F,73 %,NNW,6 mph,0 mph,30.1 in,7/7,0
7:30 AM,72 F,64 F,78 %,NNW,5 mph,0 mph,30.1 in,7/7,0
8:00 AM,73 F,64 F,73 %,N,3 mph,0 mph,30.1 in,7/7,0
8:30 AM,75 F,63 F,65 %,N,3 mph,0 mph,30.1 in,7/7,0
9:00 AM,77 F,63 F,61 %,N,5 mph,0 mph,30.0 in,7/7,0
9:30 AM,82 F,61 F,48 %,NE,10 mph,0 mph,30.0 in,7/7,0
10:00 AM,82 F,63 F,51 %,ENE,10 mph,0 mph,30.0 in,7/7,0
10:30 AM,82 F,66 F,58 %,ENE,14 mph,0 mph,30.0 in,7/7,0
11:00 AM,79 F,68 F,69 %,ENE,14 mph,0 mph,30.0 in,7/7,0
11:30 AM,79 F,70 F,74 %,ENE,15 mph,0 mph,30.0 in,7/7,0
12:00 PM,81 F,72 F,74 %,E,14 mph,0 mph,30.1 in,7/7,0
12:30 PM,81 F,72 F,74 %,E,15 mph,0 mph,30.1 in,7/7,0
1:00 PM,81 F,72 F,74 %,ENE,17 mph,0 mph,30.0 in,7/7,0
1:30 PM,81 F,72 F,74 %,ENE,16 mph,0 mph,30.0 in,7/7,0
2:00 PM,82 F,72 F,70 %,ENE,17 mph,0 mph,30.0 in,7/7,0
2:30 PM,81 F,72 F,74 %,ENE,16 mph,0 mph,30.0 in,7/7,0
3:00 PM,81 F,72 F,74 %,E,16 mph,0 mph,30.0 in,7/7,0
3:30 PM,81 F,72 F,74 %,ENE,15 mph,0 mph,30.0 in,7/7,0
4:00 PM,82 F,72 F,70 %,E,15 mph,0 mph,30.0 in,7/7,0
4:30 PM,82 F,72 F,70 %,ENE,16 mph,0 mph,30.0 in,7/7,0
5:00 PM,81 F,70 F,70 %,ENE,16 mph,0 mph,30.0 in,7/7,0
5:30 PM,81 F,70 F,70 %,ENE,15 mph,0 mph,30.0 in,7/7,0
6:00 PM,82 F,70 F,66 %,ENE,14 mph,0 mph,30.0 in,7/7,0
6:30 PM,81 F,68 F,65 %,ENE,14 mph,0 mph,30.0 in,7/7,0
7:00 PM,81 F,70 F,70 %,ENE,10 mph,0 mph,30.0 in,7/7,0
7:30 PM,81 F,68 F,65 %,NE,10 mph,0 mph,30.0 in,7/7,0
8:00 PM,81 F,66 F,61 %,NE,9 mph,0 mph,30.0 in,7/7,0
8:30 PM,81 F,66 F,61 %,ENE,8 mph,0 mph,30.0 in,7/7,0
9:00 PM,81 F,66 F,61 %,ENE,8 mph,0 mph,30.0 in,7/7,0
9:30 PM,79 F,66 F,65 %,ENE,8 mph,0 mph,30.0 in,7/7,0
10:00 PM,79 F,66 F,65 %,ENE,8 mph,0 mph,30.0 in,7/7,0
10:30 PM,79 F,66 F,65 %,ENE,9 mph,0 mph,30.0 in,7/7,0
11:00 PM,79 F,66 F,65 %,ENE,10 mph,0 mph,30.0 in,7/7,0
11:30 PM,79 F,68 F,69 %,NE,10 mph,0 mph,30.0 in,7/7,0
12:00 AM,77 F,66 F,69 %,NE,12 mph,0 mph,30.0 in,7/8,0
12:30 AM,77 F,66 F,69 %,NE,8 mph,0 mph,30.0 in,7/8,0
1:00 AM,77 F,66 F,69 %,NE,8 mph,0 mph,30.0 in,7/8,0
1:30 AM,77 F,63 F,61 %,NNE,6 mph,0 mph,30.0 in,7/8,0
2:00 AM,77 F,61 F,57 %,N,3 mph,0 mph,30.0 in,7/8,0
2:30 AM,77 F,59 F,54 %,NNW,3 mph,0 mph,30.0 in,7/8,0
3:00 AM,77 F,57 F,50 %,VAR,1 mph,0 mph,30.0 in,7/8,0
3:30 AM,77 F,57 F,50 %,VAR,2 mph,0 mph,30.0 in,7/8,0
4:00 AM,77 F,57 F,50 %,NNE,7 mph,0 mph,29.9 in,7/8,0
4:30 AM,77 F,57 F,50 %,NNW,9 mph,0 mph,29.9 in,7/8,0
5:00 AM,77 F,55 F,47 %,NE,10 mph,0 mph,29.9 in,7/8,0
5:30 AM,79 F,59 F,51 %,NE,13 mph,0 mph,29.9 in,7/8,0
6:00 AM,77 F,63 F,61 %,ENE,16 mph,0 mph,29.9 in,7/8,0
6:30 AM,79 F,63 F,57 %,ENE,14 mph,0 mph,29.9 in,7/8,0
7:00 AM,77 F,66 F,69 %,E,3 mph,0 mph,29.9 in,7/8,0
7:30 AM,77 F,68 F,74 %,VAR,2 mph,0 mph,29.9 in,7/8,0
8:00 AM,77 F,70 F,78 %,ENE,9 mph,0 mph,29.9 in,7/8,0
8:30 AM,77 F,70 F,78 %,ENE,12 mph,0 mph,29.9 in,7/8,0
9:00 AM,79 F,64 F,61 %,ENE,17 mph,0 mph,29.9 in,7/8,0
9:30 AM,81 F,61 F,51 %,ENE,18 mph,0 mph,29.9 in,7/8,0
10:00 AM,82 F,57 F,42 %,ENE,20 mph,0 mph,29.9 in,7/8,0
10:28 AM,82 F,59 F,45 %,ENE,14 mph,0 mph,29.9 in,7/8,0
10:30 AM,82 F,55 F,39 %,ENE,14 mph,0 mph,29.9 in,7/8,0
11:00 AM,82 F,55 F,39 %,ENE,18 mph,0 mph,29.9 in,7/8,0
11:08 AM,79 F,63 F,57 %,ENE,18 mph,0 mph,29.9 in,7/8,0
11:30 AM,81 F,59 F,48 %,E,18 mph,0 mph,29.9 in,7/8,0
12:00 PM,81 F,66 F,61 %,E,17 mph,0 mph,29.9 in,7/8,0
12:30 PM,81 F,70 F,70 %,E,17 mph,0 mph,29.9 in,7/8,0
1:00 PM,79 F,70 F,74 %,E,15 mph,0 mph,29.9 in,7/8,0
1:18 PM,79 F,72 F,78 %,E,13 mph,0 mph,29.9 in,7/8,0
1:30 PM,79 F,70 F,74 %,E,14 mph,0 mph,29.9 in,7/8,0
2:00 PM,82 F,68 F,62 %,E,18 mph,0 mph,29.9 in,7/8,0
2:30 PM,82 F,68 F,62 %,E,20 mph,0 mph,29.9 in,7/8,0
3:00 PM,82 F,68 F,62 %,E,18 mph,0 mph,29.9 in,7/8,0
3:06 PM,81 F,70 F,70 %,E,20 mph,0 mph,29.9 in,7/8,0
3:30 PM,81 F,70 F,70 %,E,18 mph,0 mph,29.9 in,7/8,0
4:00 PM,81 F,70 F,70 %,ENE,17 mph,0 mph,29.9 in,7/8,0
4:30 PM,82 F,68 F,62 %,ENE,18 mph,0 mph,29.9 in,7/8,0
5:00 PM,82 F,70 F,66 %,ENE,18 mph,0 mph,29.9 in,7/8,0
5:30 PM,82 F,70 F,66 %,ENE,18 mph,0 mph,29.9 in,7/8,0
6:00 PM,82 F,70 F,66 %,ENE,18 mph,0 mph,29.9 in,7/8,0
6:30 PM,81 F,70 F,70 %,ENE,15 mph,0 mph,29.9 in,7/8,0
7:00 PM,81 F,70 F,70 %,ENE,14 mph,0 mph,29.9 in,7/8,0
7:30 PM,81 F,70 F,70 %,E,14 mph,0 mph,29.9 in,7/8,0
8:00 PM,81 F,70 F,70 %,E,13 mph,0 mph,29.9 in,7/8,0
8:30 PM,79 F,70 F,74 %,E,10 mph,0 mph,29.9 in,7/8,0
9:00 PM,77 F,70 F,78 %,E,9 mph,0 mph,29.9 in,7/8,0
9:30 PM,77 F,70 F,78 %,E,6 mph,0 mph,29.9 in,7/8,0
10:00 PM,77 F,70 F,78 %,E,6 mph,0 mph,29.9 in,7/8,0
10:30 PM,77 F,70 F,78 %,VAR,2 mph,0 mph,29.9 in,7/8,0
11:00 PM,77 F,72 F,83 %,VAR,2 mph,0 mph,29.9 in,7/8,0
11:30 PM,77 F,72 F,83 %,VAR,1 mph,0 mph,29.9 in,7/8,0
12:00 AM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.9 in,7/9,0
12:30 AM,75 F,72 F,89 %,VAR,2 mph,0 mph,29.9 in,7/9,0
1:00 AM,75 F,72 F,89 %,ESE,2 mph,0 mph,29.9 in,7/9,0
1:30 AM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.9 in,7/9,0
2:00 AM,75 F,73 F,94 %,SE,2 mph,0 mph,29.9 in,7/9,0
2:30 AM,73 F,70 F,88 %,SW,2 mph,0 mph,29.9 in,7/9,0
3:00 AM,73 F,70 F,88 %,NW,3 mph,0 mph,29.9 in,7/9,0
3:30 AM,73 F,70 F,88 %,NW,3 mph,0 mph,29.9 in,7/9,0
4:00 AM,73 F,70 F,88 %,NW,3 mph,0 mph,29.9 in,7/9,0
4:30 AM,73 F,70 F,88 %,NW,5 mph,0 mph,29.9 in,7/9,0
5:00 AM,73 F,68 F,83 %,NW,5 mph,0 mph,29.9 in,7/9,0
5:30 AM,73 F,68 F,83 %,NW,3 mph,0 mph,29.9 in,7/9,0
6:00 AM,73 F,66 F,78 %,NNW,5 mph,0 mph,29.9 in,7/9,0
6:30 AM,73 F,64 F,73 %,NNW,5 mph,0 mph,29.9 in,7/9,0
7:00 AM,72 F,64 F,78 %,NW,6 mph,0 mph,29.9 in,7/9,0
7:30 AM,73 F,64 F,73 %,NNW,5 mph,0 mph,29.9 in,7/9,0
8:00 AM,75 F,64 F,69 %,NW,5 mph,0 mph,29.9 in,7/9,0
8:30 AM,75 F,64 F,69 %,NW,6 mph,0 mph,29.9 in,7/9,0
9:00 AM,77 F,64 F,65 %,VAR,7 mph,0 mph,29.9 in,7/9,0
9:30 AM,79 F,64 F,61 %,NNW,6 mph,0 mph,29.9 in,7/9,0
10:00 AM,81 F,64 F,58 %,NW,3 mph,0 mph,29.9 in,7/9,0
10:30 AM,81 F,68 F,65 %,VAR,3 mph,0 mph,29.9 in,7/9,0
11:00 AM,81 F,68 F,65 %,SSW,3 mph,0 mph,29.9 in,7/9,0
11:30 AM,79 F,68 F,69 %,S,12 mph,0 mph,29.9 in,7/9,0
12:00 PM,81 F,70 F,70 %,S,12 mph,0 mph,29.9 in,7/9,0
12:30 PM,79 F,70 F,74 %,S,13 mph,0 mph,29.9 in,7/9,0
1:00 PM,79 F,70 F,74 %,S,12 mph,0 mph,29.9 in,7/9,0
1:30 PM,81 F,68 F,65 %,SSW,13 mph,0 mph,29.9 in,7/9,0
2:00 PM,81 F,68 F,65 %,SSW,14 mph,0 mph,29.9 in,7/9,0
2:30 PM,81 F,66 F,61 %,SSW,13 mph,0 mph,29.9 in,7/9,0
3:00 PM,79 F,66 F,65 %,SSW,12 mph,0 mph,29.9 in,7/9,0
3:30 PM,82 F,66 F,58 %,SSW,13 mph,0 mph,29.9 in,7/9,0
4:00 PM,82 F,63 F,51 %,SSW,13 mph,0 mph,29.9 in,7/9,0
4:30 PM,84 F,66 F,55 %,S,12 mph,0 mph,29.9 in,7/9,0
5:00 PM,82 F,66 F,58 %,SSW,14 mph,0 mph,29.9 in,7/9,0
5:30 PM,81 F,68 F,65 %,SSW,13 mph,0 mph,29.9 in,7/9,0
6:00 PM,82 F,70 F,66 %,S,10 mph,0 mph,29.8 in,7/9,0
6:30 PM,81 F,70 F,70 %,S,8 mph,0 mph,29.9 in,7/9,0
7:00 PM,81 F,70 F,70 %,SSE,6 mph,0 mph,29.9 in,7/9,0
7:30 PM,81 F,70 F,70 %,ESE,7 mph,0 mph,29.9 in,7/9,0
8:00 PM,81 F,70 F,70 %,E,9 mph,0 mph,29.9 in,7/9,0
8:30 PM,79 F,70 F,74 %,E,8 mph,0 mph,29.9 in,7/9,0
9:00 PM,79 F,68 F,69 %,NE,10 mph,0 mph,29.9 in,7/9,0
9:30 PM,79 F,68 F,69 %,ENE,9 mph,0 mph,29.9 in,7/9,0
10:00 PM,77 F,72 F,83 %,ENE,12 mph,0 mph,29.9 in,7/9,0
10:30 PM,77 F,72 F,83 %,ENE,9 mph,0 mph,29.9 in,7/9,0
11:00 PM,77 F,72 F,83 %,ENE,8 mph,0 mph,29.9 in,7/9,0
11:30 PM,75 F,72 F,89 %,ENE,8 mph,0 mph,29.9 in,7/9,0
12:00 AM,75 F,72 F,89 %,ENE,8 mph,0 mph,29.9 in,7/10,0
12:30 AM,75 F,72 F,89 %,ENE,6 mph,0 mph,29.9 in,7/10,0
1:00 AM,75 F,72 F,89 %,ENE,6 mph,0 mph,29.9 in,7/10,0
1:30 AM,75 F,72 F,89 %,ENE,5 mph,0 mph,29.9 in,7/10,0
2:00 AM,75 F,72 F,89 %,ENE,3 mph,0 mph,29.9 in,7/10,0
2:30 AM,75 F,70 F,83 %,NE,5 mph,0 mph,29.9 in,7/10,0
3:00 AM,73 F,70 F,88 %,NE,3 mph,0 mph,29.9 in,7/10,0
3:30 AM,73 F,68 F,83 %,E,2 mph,0 mph,29.9 in,7/10,0
4:00 AM,73 F,68 F,83 %,ENE,2 mph,0 mph,29.9 in,7/10,0
4:30 AM,73 F,68 F,83 %,VAR,2 mph,0 mph,29.9 in,7/10,0
5:00 AM,73 F,68 F,83 %,VAR,2 mph,0 mph,29.9 in,7/10,0
5:30 AM,72 F,68 F,88 %,NNW,6 mph,0 mph,29.9 in,7/10,0
6:00 AM,72 F,68 F,88 %,NNW,5 mph,0 mph,29.9 in,7/10,0
6:30 AM,72 F,68 F,88 %,NNW,3 mph,0 mph,29.9 in,7/10,0
7:00 AM,72 F,68 F,88 %,NNW,5 mph,0 mph,29.9 in,7/10,0
7:30 AM,73 F,68 F,83 %,NNW,6 mph,0 mph,29.9 in,7/10,0
8:00 AM,75 F,68 F,78 %,NNW,3 mph,0 mph,29.9 in,7/10,0
8:30 AM,75 F,68 F,78 %,NW,6 mph,0 mph,29.9 in,7/10,0
9:00 AM,75 F,68 F,78 %,NE,6 mph,0 mph,29.9 in,7/10,0
9:30 AM,77 F,70 F,78 %,E,7 mph,0 mph,29.9 in,7/10,0
10:00 AM,79 F,70 F,74 %,E,7 mph,0 mph,29.9 in,7/10,0
10:30 AM,81 F,70 F,70 %,E,7 mph,0 mph,29.9 in,7/10,0
11:00 AM,81 F,72 F,74 %,ESE,8 mph,0 mph,29.9 in,7/10,0
11:30 AM,79 F,72 F,78 %,E,9 mph,0 mph,29.9 in,7/10,0
12:00 PM,81 F,72 F,74 %,ESE,9 mph,0 mph,29.9 in,7/10,0
12:30 PM,81 F,72 F,74 %,ESE,10 mph,0 mph,29.9 in,7/10,0
1:00 PM,81 F,72 F,74 %,ESE,10 mph,0 mph,29.9 in,7/10,0
1:30 PM,81 F,72 F,74 %,ESE,8 mph,0 mph,29.9 in,7/10,0
2:00 PM,81 F,72 F,74 %,ESE,9 mph,0 mph,29.9 in,7/10,0
2:30 PM,81 F,72 F,74 %,SE,9 mph,0 mph,29.9 in,7/10,0
3:00 PM,81 F,72 F,74 %,ESE,8 mph,0 mph,29.9 in,7/10,0
3:30 PM,81 F,72 F,74 %,SSE,8 mph,0 mph,29.9 in,7/10,0
4:00 PM,82 F,72 F,70 %,SE,8 mph,0 mph,29.9 in,7/10,0
4:30 PM,81 F,72 F,74 %,SSE,8 mph,0 mph,29.9 in,7/10,0
5:00 PM,81 F,72 F,74 %,S,9 mph,0 mph,29.9 in,7/10,0
5:30 PM,81 F,70 F,70 %,SSE,8 mph,0 mph,29.9 in,7/10,0
6:00 PM,81 F,70 F,70 %,SSE,8 mph,0 mph,29.9 in,7/10,0
6:30 PM,81 F,70 F,70 %,SSE,7 mph,0 mph,29.9 in,7/10,0
7:00 PM,79 F,72 F,78 %,SSE,5 mph,0 mph,29.9 in,7/10,0
7:30 PM,79 F,72 F,78 %,SE,5 mph,0 mph,29.9 in,7/10,0
8:00 PM,79 F,72 F,78 %,SE,3 mph,0 mph,29.9 in,7/10,0
8:30 PM,79 F,72 F,78 %,VAR,2 mph,0 mph,29.9 in,7/10,0
9:00 PM,79 F,72 F,78 %,VAR,2 mph,0 mph,29.9 in,7/10,0
9:30 PM,79 F,72 F,78 %,VAR,2 mph,0 mph,29.9 in,7/10,0
10:00 PM,79 F,72 F,78 %,ESE,3 mph,0 mph,29.9 in,7/10,0
10:30 PM,79 F,72 F,78 %,ENE,3 mph,0 mph,29.9 in,7/10,0
11:00 PM,77 F,72 F,83 %,ENE,3 mph,0 mph,29.9 in,7/10,0
11:30 PM,77 F,72 F,83 %,ENE,7 mph,0 mph,29.9 in,7/10,0
12:00 AM,77 F,72 F,83 %,ENE,5 mph,0 mph,29.9 in,7/11,0
12:30 AM,77 F,73 F,89 %,ENE,6 mph,0 mph,29.9 in,7/11,0
1:00 AM,77 F,73 F,89 %,ENE,7 mph,0 mph,29.9 in,7/11,0
1:30 AM,77 F,72 F,83 %,ENE,7 mph,0 mph,29.9 in,7/11,0
2:00 AM,77 F,72 F,83 %,NE,8 mph,0 mph,29.9 in,7/11,0
2:30 AM,77 F,72 F,83 %,ENE,9 mph,0 mph,29.9 in,7/11,0
3:00 AM,77 F,72 F,83 %,ENE,9 mph,0 mph,29.9 in,7/11,0
3:30 AM,75 F,72 F,89 %,ENE,9 mph,0 mph,29.9 in,7/11,0
4:00 AM,75 F,72 F,89 %,ENE,10 mph,0 mph,29.9 in,7/11,0
4:30 AM,75 F,72 F,89 %,ENE,10 mph,0 mph,29.9 in,7/11,0
5:00 AM,75 F,68 F,78 %,ENE,9 mph,0 mph,29.9 in,7/11,0
5:30 AM,75 F,68 F,78 %,ENE,10 mph,0 mph,29.9 in,7/11,0
6:00 AM,75 F,68 F,78 %,ENE,10 mph,0 mph,29.9 in,7/11,0
6:30 AM,75 F,68 F,78 %,NE,9 mph,0 mph,29.9 in,7/11,0
7:00 AM,75 F,68 F,78 %,ENE,7 mph,0 mph,29.9 in,7/11,0
7:30 AM,75 F,68 F,78 %,NE,7 mph,0 mph,29.9 in,7/11,0
8:00 AM,77 F,68 F,74 %,ENE,8 mph,0 mph,29.9 in,7/11,0
8:30 AM,77 F,68 F,74 %,NE,8 mph,0 mph,29.9 in,7/11,0
9:00 AM,79 F,68 F,69 %,ENE,8 mph,0 mph,29.9 in,7/11,0
9:30 AM,79 F,68 F,69 %,NE,8 mph,0 mph,30.0 in,7/11,0
10:00 AM,81 F,68 F,65 %,E,7 mph,0 mph,30.0 in,7/11,0
10:30 AM,79 F,68 F,69 %,E,8 mph,0 mph,30.0 in,7/11,0
11:00 AM,79 F,68 F,69 %,ESE,9 mph,0 mph,30.0 in,7/11,0
11:30 AM,81 F,68 F,65 %,ESE,9 mph,0 mph,30.0 in,7/11,0
12:00 PM,81 F,66 F,61 %,ESE,10 mph,0 mph,30.0 in,7/11,0
12:30 PM,81 F,68 F,65 %,SE,9 mph,0 mph,30.0 in,7/11,0
1:00 PM,81 F,68 F,65 %,SE,10 mph,0 mph,30.0 in,7/11,0
1:30 PM,81 F,70 F,70 %,SE,10 mph,0 mph,30.0 in,7/11,0
2:00 PM,81 F,70 F,70 %,SE,10 mph,0 mph,30.0 in,7/11,0
2:30 PM,81 F,70 F,70 %,SE,9 mph,0 mph,30.0 in,7/11,0
3:00 PM,82 F,72 F,70 %,SE,10 mph,0 mph,29.9 in,7/11,0
3:30 PM,81 F,72 F,74 %,SSE,9 mph,0 mph,29.9 in,7/11,0
4:00 PM,82 F,72 F,70 %,SE,9 mph,0 mph,29.9 in,7/11,0
4:30 PM,81 F,72 F,74 %,SSE,9 mph,0 mph,29.9 in,7/11,0
5:00 PM,81 F,72 F,74 %,SSE,9 mph,0 mph,29.9 in,7/11,0
5:30 PM,81 F,73 F,79 %,S,9 mph,0 mph,29.9 in,7/11,0
6:00 PM,81 F,73 F,79 %,S,9 mph,0 mph,29.9 in,7/11,0
6:30 PM,81 F,73 F,79 %,SSW,10 mph,0 mph,29.9 in,7/11,0
7:00 PM,81 F,73 F,79 %,SSW,10 mph,0 mph,29.9 in,7/11,0
7:30 PM,81 F,73 F,79 %,SSW,10 mph,0 mph,29.9 in,7/11,0
8:00 PM,81 F,73 F,79 %,SW,10 mph,0 mph,29.9 in,7/11,0
8:30 PM,79 F,73 F,83 %,SSW,9 mph,0 mph,29.9 in,7/11,0
9:00 PM,79 F,73 F,83 %,SSW,6 mph,0 mph,29.9 in,7/11,0
9:30 PM,79 F,73 F,83 %,S,5 mph,0 mph,29.9 in,7/11,0
10:00 PM,79 F,73 F,83 %,SE,3 mph,0 mph,29.9 in,7/11,0
10:30 PM,79 F,73 F,83 %,E,5 mph,0 mph,30.0 in,7/11,0
11:00 PM,79 F,73 F,83 %,E,5 mph,0 mph,30.0 in,7/11,0
11:30 PM,79 F,73 F,83 %,E,6 mph,0 mph,30.0 in,7/11,0
12:00 AM,77 F,73 F,89 %,E,8 mph,0 mph,30.0 in,7/12,0
12:30 AM,77 F,73 F,89 %,ENE,9 mph,0 mph,30.0 in,7/12,0
1:00 AM,77 F,73 F,89 %,ENE,6 mph,0 mph,30.0 in,7/12,0
1:30 AM,77 F,73 F,89 %,E,3 mph,0 mph,30.0 in,7/12,0
2:00 AM,77 F,72 F,83 %,ENE,2 mph,0 mph,30.0 in,7/12,0
2:30 AM,77 F,72 F,83 %,NE,2 mph,0 mph,30.0 in,7/12,0
3:00 AM,77 F,72 F,83 %,VAR,1 mph,0 mph,30.0 in,7/12,0
3:30 AM,75 F,72 F,89 %,SE,1 mph,0 mph,30.0 in,7/12,0
4:00 AM,75 F,72 F,89 %,CALM,0 mph,0 mph,30.0 in,7/12,0
4:30 AM,73 F,72 F,94 %,VAR,1 mph,0 mph,30.0 in,7/12,0
5:00 AM,73 F,72 F,94 %,VAR,1 mph,0 mph,30.0 in,7/12,0
5:30 AM,73 F,70 F,88 %,SSW,2 mph,0 mph,30.0 in,7/12,0
6:00 AM,72 F,70 F,94 %,WSW,5 mph,0 mph,30.0 in,7/12,0
6:30 AM,73 F,70 F,88 %,VAR,2 mph,0 mph,30.0 in,7/12,0
7:00 AM,73 F,72 F,94 %,W,3 mph,0 mph,30.0 in,7/12,0
7:30 AM,73 F,70 F,88 %,WNW,5 mph,0 mph,30.0 in,7/12,0
8:00 AM,75 F,72 F,89 %,WNW,5 mph,0 mph,30.0 in,7/12,0
8:30 AM,77 F,72 F,83 %,W,5 mph,0 mph,30.0 in,7/12,0
9:00 AM,77 F,72 F,83 %,WSW,6 mph,0 mph,30.0 in,7/12,0
9:30 AM,79 F,72 F,78 %,SW,6 mph,0 mph,30.0 in,7/12,0
10:00 AM,79 F,72 F,78 %,SW,9 mph,0 mph,30.0 in,7/12,0
10:30 AM,81 F,72 F,74 %,SSW,8 mph,0 mph,30.0 in,7/12,0
11:00 AM,81 F,72 F,74 %,SSW,12 mph,0 mph,30.0 in,7/12,0
11:30 AM,81 F,70 F,70 %,SSW,13 mph,0 mph,30.0 in,7/12,0
12:00 PM,82 F,70 F,66 %,SSW,14 mph,0 mph,30.0 in,7/12,0
12:30 PM,82 F,72 F,70 %,SSW,15 mph,0 mph,30.0 in,7/12,0
1:00 PM,82 F,70 F,66 %,SSW,15 mph,0 mph,30.0 in,7/12,0
1:30 PM,81 F,72 F,74 %,SSW,15 mph,0 mph,30.0 in,7/12,0
2:00 PM,82 F,73 F,74 %,SSW,13 mph,0 mph,30.0 in,7/12,0
2:30 PM,82 F,73 F,74 %,SSW,13 mph,0 mph,30.0 in,7/12,0
3:00 PM,81 F,73 F,79 %,SSW,12 mph,0 mph,30.0 in,7/12,0
3:30 PM,82 F,73 F,74 %,SSW,12 mph,0 mph,30.0 in,7/12,0
4:00 PM,84 F,73 F,70 %,S,12 mph,0 mph,30.0 in,7/12,0
4:30 PM,82 F,73 F,74 %,S,12 mph,0 mph,30.0 in,7/12,0
5:00 PM,82 F,73 F,74 %,S,10 mph,0 mph,30.0 in,7/12,0
5:30 PM,82 F,73 F,74 %,S,10 mph,0 mph,30.0 in,7/12,0
6:00 PM,82 F,73 F,74 %,S,9 mph,0 mph,30.0 in,7/12,0
6:30 PM,82 F,73 F,74 %,SSE,7 mph,0 mph,30.0 in,7/12,0
7:00 PM,82 F,73 F,74 %,SE,8 mph,0 mph,30.0 in,7/12,0
7:30 PM,82 F,73 F,74 %,ESE,9 mph,0 mph,30.0 in,7/12,0
8:00 PM,81 F,73 F,79 %,E,10 mph,0 mph,30.0 in,7/12,0
8:30 PM,81 F,75 F,84 %,E,10 mph,0 mph,30.0 in,7/12,0
9:00 PM,81 F,75 F,84 %,E,12 mph,0 mph,30.0 in,7/12,0
9:30 PM,81 F,73 F,79 %,E,12 mph,0 mph,30.0 in,7/12,0
10:00 PM,79 F,73 F,83 %,ENE,13 mph,0 mph,30.0 in,7/12,0
10:30 PM,79 F,73 F,83 %,E,9 mph,0 mph,30.0 in,7/12,0
11:00 PM,79 F,73 F,83 %,E,8 mph,0 mph,30.1 in,7/12,0
11:30 PM,79 F,73 F,83 %,E,6 mph,0 mph,30.1 in,7/12,0
12:00 AM,79 F,73 F,83 %,E,5 mph,0 mph,30.1 in,7/13,0
